country,year_month,adm1_name,baseline_method,value,indicator
Afghanistan,2017-01,Logar,none,41.0,conflict_fatalities
Afghanistan,2017-01,Maidan Wardak,none,11.0,conflict_fatalities
Afghanistan,2017-01,Nangarhar,none,307.0,conflict_fatalities
Afghanistan,2017-01,Nuristan,none,1.0,conflict_fatalities
Afghanistan,2017-01,Paktika,none,12.0,conflict_fatalities
Afghanistan,2017-01,Parwan,none,5.0,conflict_fatalities
Afghanistan,2017-01,Samangan,none,8.0,conflict_fatalities
Afghanistan,2017-01,Sar-e-Pul,none,49.0,conflict_fatalities
Afghanistan,2017-01,Takhar,none,4.0,conflict_fatalities
Afghanistan,2017-01,Zabul,none,91.0,conflict_fatalities
Afghanistan,2017-02,Badakhshan,none,50.0,conflict_fatalities
Afghanistan,2017-02,Badghis,none,10.0,conflict_fatalities
Afghanistan,2017-02,Baghlan,none,17.0,conflict_fatalities
Afghanistan,2017-02,Bamyan,none,6.0,conflict_fatalities
Afghanistan,2017-02,Daykundi,none,0.0,conflict_fatalities
Afghanistan,2017-02,Farah,none,10.0,conflict_fatalities
Afghanistan,2017-02,Faryab,none,94.0,conflict_fatalities
Afghanistan,2017-02,Ghazni,none,59.0,conflict_fatalities
Afghanistan,2017-02,Kabul,none,26.0,conflict_fatalities
Afghanistan,2017-02,Kandahar,none,153.0,conflict_fatalities
Afghanistan,2017-02,Kapisa,none,42.0,conflict_fatalities
Afghanistan,2017-02,Khost,none,9.0,conflict_fatalities
Afghanistan,2017-02,Kunar,none,34.0,conflict_fatalities
Afghanistan,2017-02,Kunduz,none,146.0,conflict_fatalities
Afghanistan,2017-02,Laghman,none,38.0,conflict_fatalities
Afghanistan,2017-02,Logar,none,2.0,conflict_fatalities
Afghanistan,2017-02,Maidan Wardak,none,3.0,conflict_fatalities
Afghanistan,2017-02,Nangarhar,none,664.0,conflict_fatalities
Afghanistan,2017-02,Nuristan,none,35.0,conflict_fatalities
Afghanistan,2017-02,Paktika,none,46.0,conflict_fatalities
Afghanistan,2017-02,Samangan,none,1.0,conflict_fatalities
Afghanistan,2017-02,Sar-e-Pul,none,28.0,conflict_fatalities
Afghanistan,2017-02,Takhar,none,9.0,conflict_fatalities
Afghanistan,2017-02,Zabul,none,12.0,conflict_fatalities
Afghanistan,2017-03,Badakhshan,none,4.0,conflict_fatalities
Afghanistan,2017-03,Badghis,none,44.0,conflict_fatalities
Afghanistan,2017-03,Baghlan,none,111.0,conflict_fatalities
Afghanistan,2017-03,Balkh,none,3.0,conflict_fatalities
Afghanistan,2017-03,Daykundi,none,8.0,conflict_fatalities
Afghanistan,2017-03,Farah,none,175.0,conflict_fatalities
Afghanistan,2017-03,Faryab,none,151.0,conflict_fatalities
Afghanistan,2017-03,Ghazni,none,163.0,conflict_fatalities
Afghanistan,2017-03,Ghor,none,5.0,conflict_fatalities
Afghanistan,2017-03,Kabul,none,74.0,conflict_fatalities
Afghanistan,2017-03,Kandahar,none,263.0,conflict_fatalities
Afghanistan,2017-03,Kapisa,none,16.0,conflict_fatalities
Afghanistan,2017-03,Khost,none,9.0,conflict_fatalities
Afghanistan,2017-03,Kunar,none,3.0,conflict_fatalities
Afghanistan,2017-03,Kunduz,none,117.0,conflict_fatalities
Afghanistan,2017-03,Laghman,none,137.0,conflict_fatalities
Afghanistan,2017-03,Logar,none,107.0,conflict_fatalities
Afghanistan,2017-03,Maidan Wardak,none,50.0,conflict_fatalities
Afghanistan,2017-03,Nangarhar,none,870.0,conflict_fatalities
Afghanistan,2017-03,Nuristan,none,43.0,conflict_fatalities
Afghanistan,2017-03,Paktika,none,74.0,conflict_fatalities
Afghanistan,2017-03,Parwan,none,2.0,conflict_fatalities
Afghanistan,2017-03,Samangan,none,1.0,conflict_fatalities
Afghanistan,2017-03,Sar-e-Pul,none,3.0,conflict_fatalities
Afghanistan,2017-03,Takhar,none,60.0,conflict_fatalities
Afghanistan,2017-03,Zabul,none,95.0,conflict_fatalities
Afghanistan,2017-04,Badakhshan,none,37.0,conflict_fatalities
Afghanistan,2017-04,Badghis,none,63.0,conflict_fatalities
Afghanistan,2017-04,Baghlan,none,88.0,conflict_fatalities
Afghanistan,2017-04,Balkh,none,214.0,conflict_fatalities
Afghanistan,2017-04,Bamyan,none,1.0,conflict_fatalities
Afghanistan,2017-04,Farah,none,69.0,conflict_fatalities
Afghanistan,2017-04,Faryab,none,76.0,conflict_fatalities
Afghanistan,2017-04,Ghazni,none,231.0,conflict_fatalities
Afghanistan,2017-04,Ghor,none,63.0,conflict_fatalities
Afghanistan,2017-04,Kabul,none,27.0,conflict_fatalities
Afghanistan,2017-04,Kandahar,none,157.0,conflict_fatalities
Afghanistan,2017-04,Kapisa,none,14.0,conflict_fatalities
Afghanistan,2017-04,Khost,none,46.0,conflict_fatalities
Afghanistan,2017-04,Kunar,none,49.0,conflict_fatalities
Afghanistan,2017-04,Kunduz,none,211.0,conflict_fatalities
Afghanistan,2017-04,Laghman,none,57.0,conflict_fatalities
Afghanistan,2017-04,Logar,none,51.0,conflict_fatalities
Afghanistan,2017-04,Maidan Wardak,none,102.0,conflict_fatalities
Afghanistan,2017-04,Nangarhar,none,920.0,conflict_fatalities
Afghanistan,2017-04,Nuristan,none,18.0,conflict_fatalities
Afghanistan,2017-04,Paktika,none,59.0,conflict_fatalities
Afghanistan,2017-04,Parwan,none,26.0,conflict_fatalities
Afghanistan,2017-04,Samangan,none,2.0,conflict_fatalities
Afghanistan,2017-04,Sar-e-Pul,none,121.0,conflict_fatalities
Afghanistan,2017-04,Takhar,none,75.0,conflict_fatalities
Afghanistan,2017-04,Zabul,none,143.0,conflict_fatalities
Afghanistan,2017-05,Badakhshan,none,254.0,conflict_fatalities
Afghanistan,2017-05,Badghis,none,68.0,conflict_fatalities
Afghanistan,2017-05,Baghlan,none,137.0,conflict_fatalities
Afghanistan,2017-05,Balkh,none,25.0,conflict_fatalities
Afghanistan,2017-05,Daykundi,none,0.0,conflict_fatalities
Afghanistan,2017-05,Farah,none,35.0,conflict_fatalities
Afghanistan,2017-05,Faryab,none,121.0,conflict_fatalities
Afghanistan,2017-05,Ghazni,none,235.0,conflict_fatalities
Afghanistan,2017-05,Ghor,none,66.0,conflict_fatalities
Afghanistan,2017-05,Kabul,none,171.0,conflict_fatalities
Afghanistan,2017-05,Kandahar,none,415.0,conflict_fatalities
Afghanistan,2017-05,Kapisa,none,20.0,conflict_fatalities
Afghanistan,2017-05,Khost,none,35.0,conflict_fatalities
Afghanistan,2017-05,Kunar,none,58.0,conflict_fatalities
Afghanistan,2017-05,Kunduz,none,325.0,conflict_fatalities
Afghanistan,2017-05,Laghman,none,61.0,conflict_fatalities
Afghanistan,2017-05,Logar,none,45.0,conflict_fatalities
Afghanistan,2017-05,Maidan Wardak,none,76.0,conflict_fatalities
Afghanistan,2017-05,Nangarhar,none,563.0,conflict_fatalities
Afghanistan,2017-05,Nuristan,none,0.0,conflict_fatalities
Afghanistan,2017-05,Paktika,none,19.0,conflict_fatalities
Afghanistan,2017-05,Parwan,none,1.0,conflict_fatalities
Afghanistan,2017-05,Samangan,none,34.0,conflict_fatalities
Afghanistan,2017-05,Sar-e-Pul,none,49.0,conflict_fatalities
Afghanistan,2017-05,Takhar,none,127.0,conflict_fatalities
Afghanistan,2017-05,Zabul,none,121.0,conflict_fatalities
Afghanistan,2017-06,Badakhshan,none,33.0,conflict_fatalities
Afghanistan,2017-06,Badghis,none,20.0,conflict_fatalities
Afghanistan,2017-06,Baghlan,none,6.0,conflict_fatalities
Afghanistan,2017-06,Balkh,none,1.0,conflict_fatalities
Afghanistan,2017-06,Bamyan,none,0.0,conflict_fatalities
Afghanistan,2017-06,Daykundi,none,0.0,conflict_fatalities
Afghanistan,2017-06,Farah,none,46.0,conflict_fatalities
Afghanistan,2017-06,Faryab,none,65.0,conflict_fatalities
Afghanistan,2017-06,Ghazni,none,112.0,conflict_fatalities
Afghanistan,2017-06,Ghor,none,20.0,conflict_fatalities
Afghanistan,2017-06,Kabul,none,30.0,conflict_fatalities
Afghanistan,2017-06,Kandahar,none,126.0,conflict_fatalities
Afghanistan,2017-06,Kapisa,none,25.0,conflict_fatalities
Afghanistan,2017-06,Khost,none,41.0,conflict_fatalities
Afghanistan,2017-06,Kunar,none,34.0,conflict_fatalities
Afghanistan,2017-06,Kunduz,none,128.0,conflict_fatalities
Afghanistan,2017-06,Laghman,none,7.0,conflict_fatalities
Afghanistan,2017-06,Logar,none,34.0,conflict_fatalities
Afghanistan,2017-06,Maidan Wardak,none,105.0,conflict_fatalities
Afghanistan,2017-06,Nangarhar,none,400.0,conflict_fatalities
Afghanistan,2017-06,Nuristan,none,14.0,conflict_fatalities
Afghanistan,2017-06,Paktika,none,46.0,conflict_fatalities
Afghanistan,2017-06,Parwan,none,11.0,conflict_fatalities
Afghanistan,2017-06,Samangan,none,8.0,conflict_fatalities
Afghanistan,2017-06,Sar-e-Pul,none,4.0,conflict_fatalities
Afghanistan,2017-06,Takhar,none,72.0,conflict_fatalities
Afghanistan,2017-06,Zabul,none,41.0,conflict_fatalities
Afghanistan,2017-07,Badakhshan,none,158.0,conflict_fatalities
Afghanistan,2017-07,Badghis,none,41.0,conflict_fatalities
Afghanistan,2017-07,Baghlan,none,121.0,conflict_fatalities
Afghanistan,2017-07,Balkh,none,140.0,conflict_fatalities
Afghanistan,2017-07,Daykundi,none,0.0,conflict_fatalities
Afghanistan,2017-07,Farah,none,101.0,conflict_fatalities
Afghanistan,2017-07,Faryab,none,480.0,conflict_fatalities
Afghanistan,2017-07,Ghazni,none,159.0,conflict_fatalities
Afghanistan,2017-07,Ghor,none,212.0,conflict_fatalities
Afghanistan,2017-07,Kabul,none,110.0,conflict_fatalities
Afghanistan,2017-07,Kandahar,none,291.0,conflict_fatalities
Afghanistan,2017-07,Kapisa,none,53.0,conflict_fatalities
Afghanistan,2017-07,Khost,none,28.0,conflict_fatalities
Afghanistan,2017-07,Kunar,none,91.0,conflict_fatalities
Afghanistan,2017-07,Kunduz,none,280.0,conflict_fatalities
Afghanistan,2017-07,Laghman,none,34.0,conflict_fatalities
Afghanistan,2017-07,Logar,none,40.0,conflict_fatalities
Afghanistan,2017-07,Maidan Wardak,none,32.0,conflict_fatalities
Afghanistan,2017-07,Nangarhar,none,571.0,conflict_fatalities
Afghanistan,2017-07,Nuristan,none,84.0,conflict_fatalities
Afghanistan,2017-07,Paktika,none,128.0,conflict_fatalities
Afghanistan,2017-07,Parwan,none,7.0,conflict_fatalities
Afghanistan,2017-07,Samangan,none,6.0,conflict_fatalities
Afghanistan,2017-07,Sar-e-Pul,none,1.0,conflict_fatalities
Afghanistan,2017-07,Takhar,none,14.0,conflict_fatalities
Afghanistan,2017-07,Zabul,none,110.0,conflict_fatalities
Afghanistan,2017-08,Badakhshan,none,70.0,conflict_fatalities
Afghanistan,2017-08,Badghis,none,147.0,conflict_fatalities
Afghanistan,2017-08,Baghlan,none,74.0,conflict_fatalities
Afghanistan,2017-08,Balkh,none,109.0,conflict_fatalities
Afghanistan,2017-08,Daykundi,none,0.0,conflict_fatalities
Afghanistan,2017-08,Farah,none,74.0,conflict_fatalities
Afghanistan,2017-08,Faryab,none,99.0,conflict_fatalities
Afghanistan,2017-08,Ghazni,none,160.0,conflict_fatalities
Afghanistan,2017-08,Ghor,none,69.0,conflict_fatalities
Afghanistan,2017-08,Kabul,none,53.0,conflict_fatalities
Afghanistan,2017-08,Kandahar,none,274.0,conflict_fatalities
Afghanistan,2017-08,Kapisa,none,51.0,conflict_fatalities
Afghanistan,2017-08,Khost,none,69.0,conflict_fatalities
Afghanistan,2017-08,Kunar,none,66.0,conflict_fatalities
Afghanistan,2017-08,Kunduz,none,174.0,conflict_fatalities
Afghanistan,2017-08,Laghman,none,43.0,conflict_fatalities
Afghanistan,2017-08,Logar,none,86.0,conflict_fatalities
Afghanistan,2017-08,Maidan Wardak,none,78.0,conflict_fatalities
Afghanistan,2017-08,Nangarhar,none,274.0,conflict_fatalities
Afghanistan,2017-08,Nuristan,none,21.0,conflict_fatalities
Afghanistan,2017-08,Paktika,none,245.0,conflict_fatalities
Afghanistan,2017-08,Parwan,none,0.0,conflict_fatalities
Afghanistan,2017-08,Samangan,none,0.0,conflict_fatalities
Afghanistan,2017-08,Sar-e-Pul,none,155.0,conflict_fatalities
Afghanistan,2017-08,Takhar,none,3.0,conflict_fatalities
Afghanistan,2017-08,Zabul,none,172.0,conflict_fatalities
Afghanistan,2017-09,Badakhshan,none,28.0,conflict_fatalities
Afghanistan,2017-09,Badghis,none,37.0,conflict_fatalities
Afghanistan,2017-09,Baghlan,none,14.0,conflict_fatalities
Afghanistan,2017-09,Balkh,none,44.0,conflict_fatalities
Afghanistan,2017-09,Bamyan,none,6.0,conflict_fatalities
Afghanistan,2017-09,Daykundi,none,0.0,conflict_fatalities
Afghanistan,2017-09,Farah,none,118.0,conflict_fatalities
Afghanistan,2017-09,Faryab,none,76.0,conflict_fatalities
Afghanistan,2017-09,Ghazni,none,227.0,conflict_fatalities
Afghanistan,2017-09,Ghor,none,4.0,conflict_fatalities
Afghanistan,2017-09,Kabul,none,24.0,conflict_fatalities
Afghanistan,2017-09,Kandahar,none,213.0,conflict_fatalities
Afghanistan,2017-09,Kapisa,none,34.0,conflict_fatalities
Afghanistan,2017-09,Khost,none,16.0,conflict_fatalities
Afghanistan,2017-09,Kunar,none,140.0,conflict_fatalities
Afghanistan,2017-09,Kunduz,none,137.0,conflict_fatalities
Afghanistan,2017-09,Laghman,none,106.0,conflict_fatalities
Afghanistan,2017-09,Logar,none,70.0,conflict_fatalities
Afghanistan,2017-09,Maidan Wardak,none,39.0,conflict_fatalities
Afghanistan,2017-09,Nangarhar,none,383.0,conflict_fatalities
Afghanistan,2017-09,Nuristan,none,103.0,conflict_fatalities
Afghanistan,2017-09,Paktika,none,76.0,conflict_fatalities
Afghanistan,2017-09,Parwan,none,38.0,conflict_fatalities
Afghanistan,2017-09,Samangan,none,5.0,conflict_fatalities
Afghanistan,2017-09,Sar-e-Pul,none,3.0,conflict_fatalities
Afghanistan,2017-09,Takhar,none,9.0,conflict_fatalities
Afghanistan,2017-09,Zabul,none,52.0,conflict_fatalities
Afghanistan,2017-10,Badakhshan,none,67.0,conflict_fatalities
Afghanistan,2017-10,Badghis,none,59.0,conflict_fatalities
Afghanistan,2017-10,Baghlan,none,72.0,conflict_fatalities
Afghanistan,2017-10,Balkh,none,38.0,conflict_fatalities
Afghanistan,2017-10,Bamyan,none,0.0,conflict_fatalities
Afghanistan,2017-10,Daykundi,none,2.0,conflict_fatalities
Afghanistan,2017-10,Farah,none,58.0,conflict_fatalities
Afghanistan,2017-10,Faryab,none,134.0,conflict_fatalities
Afghanistan,2017-10,Ghazni,none,379.0,conflict_fatalities
Afghanistan,2017-10,Ghor,none,121.0,conflict_fatalities
Afghanistan,2017-10,Kabul,none,89.0,conflict_fatalities
Afghanistan,2017-10,Kandahar,none,246.0,conflict_fatalities
Afghanistan,2017-10,Kapisa,none,3.0,conflict_fatalities
Afghanistan,2017-10,Khost,none,32.0,conflict_fatalities
Afghanistan,2017-10,Kunar,none,35.0,conflict_fatalities
Afghanistan,2017-10,Kunduz,none,137.0,conflict_fatalities
Afghanistan,2017-10,Laghman,none,120.0,conflict_fatalities
Afghanistan,2017-10,Logar,none,54.0,conflict_fatalities
Afghanistan,2017-10,Maidan Wardak,none,30.0,conflict_fatalities
Afghanistan,2017-10,Nangarhar,none,400.0,conflict_fatalities
Afghanistan,2017-10,Nuristan,none,28.0,conflict_fatalities
Afghanistan,2017-10,Paktika,none,81.0,conflict_fatalities
Afghanistan,2017-10,Parwan,none,29.0,conflict_fatalities
Afghanistan,2017-10,Samangan,none,0.0,conflict_fatalities
Afghanistan,2017-10,Sar-e-Pul,none,20.0,conflict_fatalities
Afghanistan,2017-10,Takhar,none,2.0,conflict_fatalities
Afghanistan,2017-10,Zabul,none,121.0,conflict_fatalities
Afghanistan,2017-11,Badakhshan,none,3.0,conflict_fatalities
Afghanistan,2017-11,Badghis,none,0.0,conflict_fatalities
Afghanistan,2017-11,Baghlan,none,23.0,conflict_fatalities
Afghanistan,2017-11,Balkh,none,21.0,conflict_fatalities
Afghanistan,2017-11,Daykundi,none,0.0,conflict_fatalities
Afghanistan,2017-11,Farah,none,137.0,conflict_fatalities
Afghanistan,2017-11,Faryab,none,19.0,conflict_fatalities
Afghanistan,2017-11,Ghazni,none,113.0,conflict_fatalities
Afghanistan,2017-11,Ghor,none,2.0,conflict_fatalities
Afghanistan,2017-11,Kabul,none,23.0,conflict_fatalities
Afghanistan,2017-11,Kandahar,none,182.0,conflict_fatalities
Afghanistan,2017-11,Kapisa,none,57.0,conflict_fatalities
Afghanistan,2017-11,Khost,none,6.0,conflict_fatalities
Afghanistan,2017-11,Kunar,none,20.0,conflict_fatalities
Afghanistan,2017-11,Kunduz,none,40.0,conflict_fatalities
Afghanistan,2017-11,Laghman,none,10.0,conflict_fatalities
Afghanistan,2017-11,Logar,none,40.0,conflict_fatalities
Afghanistan,2017-11,Maidan Wardak,none,135.0,conflict_fatalities
Afghanistan,2017-11,Nangarhar,none,349.0,conflict_fatalities
Afghanistan,2017-11,Nuristan,none,0.0,conflict_fatalities
Afghanistan,2017-11,Paktika,none,26.0,conflict_fatalities
Afghanistan,2017-11,Parwan,none,11.0,conflict_fatalities
Afghanistan,2017-11,Samangan,none,1.0,conflict_fatalities
Afghanistan,2017-11,Sar-e-Pul,none,0.0,conflict_fatalities
Afghanistan,2017-11,Takhar,none,5.0,conflict_fatalities
Afghanistan,2017-11,Zabul,none,16.0,conflict_fatalities
Afghanistan,2017-12,Badakhshan,none,2.0,conflict_fatalities
Afghanistan,2017-12,Badghis,none,5.0,conflict_fatalities
Afghanistan,2017-12,Baghlan,none,2.0,conflict_fatalities
Afghanistan,2017-12,Balkh,none,11.0,conflict_fatalities
Afghanistan,2017-12,Daykundi,none,0.0,conflict_fatalities
Afghanistan,2017-12,Farah,none,64.0,conflict_fatalities
Afghanistan,2017-12,Faryab,none,118.0,conflict_fatalities
Afghanistan,2017-12,Ghazni,none,175.0,conflict_fatalities
Afghanistan,2017-12,Ghor,none,0.0,conflict_fatalities
Afghanistan,2017-12,Kabul,none,108.0,conflict_fatalities
Afghanistan,2017-12,Kandahar,none,170.0,conflict_fatalities
Afghanistan,2017-12,Kapisa,none,16.0,conflict_fatalities
Afghanistan,2017-12,Khost,none,18.0,conflict_fatalities
Afghanistan,2017-12,Kunar,none,47.0,conflict_fatalities
Afghanistan,2017-12,Kunduz,none,121.0,conflict_fatalities
Afghanistan,2017-12,Laghman,none,46.0,conflict_fatalities
Afghanistan,2017-12,Logar,none,50.0,conflict_fatalities
Afghanistan,2017-12,Maidan Wardak,none,41.0,conflict_fatalities
Afghanistan,2017-12,Nangarhar,none,527.0,conflict_fatalities
Afghanistan,2017-12,Nuristan,none,7.0,conflict_fatalities
Afghanistan,2017-12,Paktika,none,54.0,conflict_fatalities
Afghanistan,2017-12,Parwan,none,1.0,conflict_fatalities
Afghanistan,2017-12,Samangan,none,0.0,conflict_fatalities
Afghanistan,2017-12,Sar-e-Pul,none,84.0,conflict_fatalities
Afghanistan,2017-12,Takhar,none,12.0,conflict_fatalities
Afghanistan,2017-12,Zabul,none,45.0,conflict_fatalities
Afghanistan,2018-01,Badakhshan,none,25.0,conflict_fatalities
Afghanistan,2018-01,Badghis,none,13.0,conflict_fatalities
Afghanistan,2018-01,Baghlan,none,22.0,conflict_fatalities
Afghanistan,2018-01,Balkh,none,56.0,conflict_fatalities
Afghanistan,2018-01,Daykundi,none,1.0,conflict_fatalities
Afghanistan,2018-01,Farah,none,225.0,conflict_fatalities
Afghanistan,2018-01,Faryab,none,113.0,conflict_fatalities
Afghanistan,2018-01,Ghazni,none,239.0,conflict_fatalities
Afghanistan,2018-01,Ghor,none,9.0,conflict_fatalities
Afghanistan,2018-01,Kabul,none,181.0,conflict_fatalities
Afghanistan,2018-01,Kandahar,none,128.0,conflict_fatalities
Afghanistan,2018-01,Kapisa,none,0.0,conflict_fatalities
Afghanistan,2018-01,Khost,none,10.0,conflict_fatalities
Afghanistan,2018-01,Kunar,none,69.0,conflict_fatalities
Afghanistan,2018-01,Kunduz,none,133.0,conflict_fatalities
Afghanistan,2018-01,Laghman,none,119.0,conflict_fatalities
Afghanistan,2018-01,Logar,none,35.0,conflict_fatalities
Afghanistan,2018-01,Maidan Wardak,none,19.0,conflict_fatalities
Afghanistan,2018-01,Nangarhar,none,591.0,conflict_fatalities
Afghanistan,2018-01,Nuristan,none,32.0,conflict_fatalities
Afghanistan,2018-01,Paktika,none,77.0,conflict_fatalities
Afghanistan,2018-01,Parwan,none,1.0,conflict_fatalities
Afghanistan,2018-01,Samangan,none,4.0,conflict_fatalities
Afghanistan,2018-01,Sar-e-Pul,none,36.0,conflict_fatalities
Afghanistan,2018-01,Takhar,none,22.0,conflict_fatalities
Afghanistan,2018-01,Zabul,none,21.0,conflict_fatalities
Afghanistan,2018-02,Badakhshan,none,37.0,conflict_fatalities
Afghanistan,2018-02,Badghis,none,86.0,conflict_fatalities
Afghanistan,2018-02,Baghlan,none,22.0,conflict_fatalities
Afghanistan,2018-02,Balkh,none,21.0,conflict_fatalities
Afghanistan,2018-02,Daykundi,none,0.0,conflict_fatalities
Afghanistan,2018-02,Farah,none,220.0,conflict_fatalities
Afghanistan,2018-02,Faryab,none,118.0,conflict_fatalities
Afghanistan,2018-02,Ghazni,none,90.0,conflict_fatalities
Afghanistan,2018-02,Ghor,none,1.0,conflict_fatalities
Afghanistan,2018-02,Kabul,none,6.0,conflict_fatalities
Afghanistan,2018-02,Kandahar,none,79.0,conflict_fatalities
Afghanistan,2018-02,Kapisa,none,5.0,conflict_fatalities
Afghanistan,2018-02,Khost,none,11.0,conflict_fatalities
Afghanistan,2018-02,Kunar,none,21.0,conflict_fatalities
Afghanistan,2018-02,Kunduz,none,15.0,conflict_fatalities
Afghanistan,2018-02,Laghman,none,74.0,conflict_fatalities
Afghanistan,2018-02,Logar,none,12.0,conflict_fatalities
Afghanistan,2018-02,Maidan Wardak,none,2.0,conflict_fatalities
Afghanistan,2018-02,Nangarhar,none,400.0,conflict_fatalities
Afghanistan,2018-02,Nuristan,none,22.0,conflict_fatalities
Afghanistan,2018-02,Paktika,none,20.0,conflict_fatalities
Afghanistan,2018-02,Parwan,none,15.0,conflict_fatalities
Afghanistan,2018-02,Samangan,none,2.0,conflict_fatalities
Afghanistan,2018-02,Sar-e-Pul,none,8.0,conflict_fatalities
Afghanistan,2018-02,Takhar,none,56.0,conflict_fatalities
Afghanistan,2018-02,Zabul,none,14.0,conflict_fatalities
Afghanistan,2018-03,Badakhshan,none,11.0,conflict_fatalities
Afghanistan,2018-03,Badghis,none,8.0,conflict_fatalities
Afghanistan,2018-03,Baghlan,none,8.0,conflict_fatalities
Afghanistan,2018-03,Balkh,none,30.0,conflict_fatalities
Afghanistan,2018-03,Daykundi,none,0.0,conflict_fatalities
Afghanistan,2018-03,Farah,none,247.0,conflict_fatalities
Afghanistan,2018-03,Faryab,none,170.0,conflict_fatalities
Afghanistan,2018-03,Ghazni,none,149.0,conflict_fatalities
Afghanistan,2018-03,Ghor,none,0.0,conflict_fatalities
Afghanistan,2018-03,Kabul,none,57.0,conflict_fatalities
Afghanistan,2018-03,Kandahar,none,225.0,conflict_fatalities
Afghanistan,2018-03,Kapisa,none,13.0,conflict_fatalities
Afghanistan,2018-03,Khost,none,7.0,conflict_fatalities
Afghanistan,2018-03,Kunar,none,69.0,conflict_fatalities
Afghanistan,2018-03,Kunduz,none,52.0,conflict_fatalities
Afghanistan,2018-03,Laghman,none,32.0,conflict_fatalities
Afghanistan,2018-03,Logar,none,10.0,conflict_fatalities
Afghanistan,2018-03,Maidan Wardak,none,17.0,conflict_fatalities
Afghanistan,2018-03,Nangarhar,none,409.0,conflict_fatalities
Afghanistan,2018-03,Nuristan,none,7.0,conflict_fatalities
Afghanistan,2018-03,Paktika,none,29.0,conflict_fatalities
Afghanistan,2018-03,Parwan,none,0.0,conflict_fatalities
Afghanistan,2018-03,Samangan,none,0.0,conflict_fatalities
Afghanistan,2018-03,Sar-e-Pul,none,0.0,conflict_fatalities
Afghanistan,2018-03,Takhar,none,26.0,conflict_fatalities
Afghanistan,2018-03,Zabul,none,51.0,conflict_fatalities
Afghanistan,2018-04,Badakhshan,none,77.0,conflict_fatalities
Afghanistan,2018-04,Badghis,none,70.0,conflict_fatalities
Afghanistan,2018-04,Baghlan,none,46.0,conflict_fatalities
Afghanistan,2018-04,Balkh,none,94.0,conflict_fatalities
Afghanistan,2018-04,Daykundi,none,0.0,conflict_fatalities
Afghanistan,2018-04,Farah,none,180.0,conflict_fatalities
Afghanistan,2018-04,Faryab,none,159.0,conflict_fatalities
Afghanistan,2018-04,Ghazni,none,241.0,conflict_fatalities
Afghanistan,2018-04,Ghor,none,16.0,conflict_fatalities
Afghanistan,2018-04,Kabul,none,104.0,conflict_fatalities
Afghanistan,2018-04,Kandahar,none,102.0,conflict_fatalities
Afghanistan,2018-04,Kapisa,none,83.0,conflict_fatalities
Afghanistan,2018-04,Khost,none,24.0,conflict_fatalities
Afghanistan,2018-04,Kunar,none,66.0,conflict_fatalities
Afghanistan,2018-04,Kunduz,none,135.0,conflict_fatalities
Afghanistan,2018-04,Laghman,none,46.0,conflict_fatalities
Afghanistan,2018-04,Logar,none,21.0,conflict_fatalities
Afghanistan,2018-04,Maidan Wardak,none,15.0,conflict_fatalities
Afghanistan,2018-04,Nangarhar,none,532.0,conflict_fatalities
Afghanistan,2018-04,Nuristan,none,18.0,conflict_fatalities
Afghanistan,2018-04,Paktika,none,9.0,conflict_fatalities
Afghanistan,2018-04,Parwan,none,0.0,conflict_fatalities
Afghanistan,2018-04,Samangan,none,0.0,conflict_fatalities
Afghanistan,2018-04,Sar-e-Pul,none,60.0,conflict_fatalities
Afghanistan,2018-04,Takhar,none,11.0,conflict_fatalities
Afghanistan,2018-04,Zabul,none,104.0,conflict_fatalities
Afghanistan,2018-05,Badakhshan,none,136.0,conflict_fatalities
Afghanistan,2018-05,Badghis,none,20.0,conflict_fatalities
Afghanistan,2018-05,Baghlan,none,71.0,conflict_fatalities
Afghanistan,2018-05,Balkh,none,86.0,conflict_fatalities
Afghanistan,2018-05,Bamyan,none,0.0,conflict_fatalities
Afghanistan,2018-05,Daykundi,none,3.0,conflict_fatalities
Afghanistan,2018-05,Farah,none,531.0,conflict_fatalities
Afghanistan,2018-05,Faryab,none,204.0,conflict_fatalities
Afghanistan,2018-05,Ghazni,none,758.0,conflict_fatalities
Afghanistan,2018-05,Ghor,none,106.0,conflict_fatalities
Afghanistan,2018-05,Kabul,none,24.0,conflict_fatalities
Afghanistan,2018-05,Kandahar,none,173.0,conflict_fatalities
Afghanistan,2018-05,Kapisa,none,8.0,conflict_fatalities
Afghanistan,2018-05,Khost,none,5.0,conflict_fatalities
Afghanistan,2018-05,Kunar,none,27.0,conflict_fatalities
Afghanistan,2018-05,Kunduz,none,63.0,conflict_fatalities
Afghanistan,2018-05,Laghman,none,45.0,conflict_fatalities
Afghanistan,2018-05,Logar,none,30.0,conflict_fatalities
Afghanistan,2018-05,Maidan Wardak,none,27.0,conflict_fatalities
Afghanistan,2018-05,Nangarhar,none,591.0,conflict_fatalities
Afghanistan,2018-05,Nuristan,none,35.0,conflict_fatalities
Afghanistan,2018-05,Paktika,none,104.0,conflict_fatalities
Afghanistan,2018-05,Parwan,none,1.0,conflict_fatalities
Afghanistan,2018-05,Samangan,none,9.0,conflict_fatalities
Afghanistan,2018-05,Sar-e-Pul,none,7.0,conflict_fatalities
Afghanistan,2018-05,Takhar,none,39.0,conflict_fatalities
