year_month,q25,q50,q75,count,count_filtered,count_total,percent_used_month,n_used_display,date,overall_count_total,overall_count_filtered,overall_percent_used,overall_display,indicator,retention_filter,season_scope
2021-10,22.862833955774065,26.971679176121484,31.647058823529417,34,34,34,100.0,34 (100.0%),2021-10-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2021-10,22.862833955774065,26.971679176121484,31.647058823529417,34,34,34,100.0,34 (100.0%),2021-10-01,850,727,85.5,727 (85.5%),Wheat flour (high quality),>=40%,All Months
2021-11,25.667434555930605,28.15650616539849,32.58024384317479,34,34,34,100.0,34 (100.0%),2021-11-01,1394,1169,83.9,1169 (83.9%),Wheat flour (high quality),none,All Months
2021-11,25.667434555930605,28.15650616539849,32.58024384317479,34,34,34,100.0,34 (100.0%),2021-11-01,1190,1106,92.9,1106 (92.9%),Wheat flour (high quality),>=40%,All Months
2021-11,21.81647877984085,25.36869099387107,29.080252100840337,34,34,34,100.0,34 (100.0%),2021-11-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2021-11,21.81647877984085,25.36869099387107,29.080252100840337,34,34,34,100.0,34 (100.0%),2021-11-01,850,727,85.5,727 (85.5%),Wheat flour (high quality),>=40%,All Months
2021-12,36.64216657491995,40.5161903641852,44.4281829750552,34,34,34,100.0,34 (100.0%),2021-12-01,1394,1169,83.9,1169 (83.9%),Wheat flour (high quality),none,All Months
2021-12,36.64216657491995,40.5161903641852,44.4281829750552,34,34,34,100.0,34 (100.0%),2021-12-01,1190,1106,92.9,1106 (92.9%),Wheat flour (high quality),>=40%,All Months
2021-12,31.60095213202898,34.64060331385686,38.94878472222222,34,34,34,100.0,34 (100.0%),2021-12-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2021-12,31.60095213202898,34.64060331385686,38.94878472222222,34,34,34,100.0,34 (100.0%),2021-12-01,850,727,85.5,727 (85.5%),Wheat flour (high quality),>=40%,All Months
2022-01,45.05149335730697,46.713615023474176,50.12851771675971,34,34,34,100.0,34 (100.0%),2022-01-01,1394,1169,83.9,1169 (83.9%),Wheat flour (high quality),none,All Months
2022-01,45.05149335730697,46.713615023474176,50.12851771675971,34,34,34,100.0,34 (100.0%),2022-01-01,1190,1106,92.9,1106 (92.9%),Wheat flour (high quality),>=40%,All Months
2022-01,38.712941176470586,40.55940390544707,43.243909959913665,34,34,34,100.0,34 (100.0%),2022-01-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2022-01,38.712941176470586,40.55940390544707,43.243909959913665,34,34,34,100.0,34 (100.0%),2022-01-01,850,727,85.5,727 (85.5%),Wheat flour (high quality),>=40%,All Months
2022-02,27.660164881215426,33.31910588983067,39.54255319148935,34,34,34,100.0,34 (100.0%),2022-02-01,1394,1169,83.9,1169 (83.9%),Wheat flour (high quality),none,All Months
2022-02,27.660164881215426,33.31910588983067,39.54255319148935,34,34,34,100.0,34 (100.0%),2022-02-01,1190,1106,92.9,1106 (92.9%),Wheat flour (high quality),>=40%,All Months
2022-02,22.171694047939667,26.755632040050056,34.80268456375839,34,34,34,100.0,34 (100.0%),2022-02-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2022-02,22.171694047939667,26.755632040050056,34.80268456375839,34,34,34,100.0,34 (100.0%),2022-02-01,850,727,85.5,727 (85.5%),Wheat flour (high quality),>=40%,All Months
2022-03,30.789158318509497,33.89133210384452,37.54761065290647,34,34,34,100.0,34 (100.0%),2022-03-01,1394,1169,83.9,1169 (83.9%),Wheat flour (high quality),none,All Months
2022-03,30.789158318509497,33.89133210384452,37.54761065290647,34,34,34,100.0,34 (100.0%),2022-03-01,1190,1106,92.9,1106 (92.9%),Wheat flour (high quality),>=40%,All Months
2022-03,25.40483042137719,29.682177615571778,32.5,34,34,34,100.0,34 (100.0%),2022-03-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2022-03,25.40483042137719,29.682177615571778,32.5,34,34,34,100.0,34 (100.0%),2022-03-01,850,727,85.5,727 (85.5%),Wheat flour (high quality),>=40%,All Months
2022-04,36.6761587745699,42.89705882352941,49.28781351346166,34,34,34,100.0,34 (100.0%),2022-04-01,1394,1169,83.9,1169 (83.9%),Wheat flour (high quality),none,All Months
2022-04,36.6761587745699,42.89705882352941,49.28781351346166,34,34,34,100.0,34 (100.0%),2022-04-01,1190,1106,92.9,1106 (92.9%),Wheat flour (high quality),>=40%,All Months
2022-04,37.57129013999743,42.89705882352941,49.28781351346166,34,34,34,100.0,34 (100.0%),2022-04-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2022-04,37.57129013999743,42.89705882352941,49.28781351346166,34,34,34,100.0,34 (100.0%),2022-04-01,850,727,85.5,727 (85.5%),Wheat flour (high quality),>=40%,All Months
2022-05,39.68128746253747,44.28336088533773,48.37710324780591,34,34,34,100.0,34 (100.0%),2022-05-01,1394,1169,83.9,1169 (83.9%),Wheat flour (high quality),none,All Months
2022-05,39.68128746253747,44.28336088533773,48.37710324780591,34,34,34,100.0,34 (100.0%),2022-05-01,1190,1106,92.9,1106 (92.9%),Wheat flour (high quality),>=40%,All Months
2022-05,44.32401268540497,52.399286987522274,57.574537597939084,34,34,34,100.0,34 (100.0%),2022-05-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2022-05,44.32401268540497,52.399286987522274,57.574537597939084,34,34,34,100.0,34 (100.0%),2022-05-01,850,727,85.5,727 (85.5%),Wheat flour (high quality),>=40%,All Months
2022-06,57.79503308249821,62.70781833521143,71.0577023680924,34,34,34,100.0,34 (100.0%),2022-06-01,1394,1169,83.9,1169 (83.9%),Wheat flour (high quality),none,All Months
2022-06,57.79503308249821,62.70781833521143,71.0577023680924,34,34,34,100.0,34 (100.0%),2022-06-01,1190,1106,92.9,1106 (92.9%),Wheat flour (high quality),>=40%,All Months
2022-06,61.47058823529412,67.61111111111111,73.87894189673096,34,34,34,100.0,34 (100.0%),2022-06-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2022-06,61.47058823529412,67.61111111111111,73.87894189673096,34,34,34,100.0,34 (100.0%),2022-06-01,850,727,85.5,727 (85.5%),Wheat flour (high quality),>=40%,All Months
2022-07,52.05950166501631,56.2631707991611,60.78194168087161,34,34,34,100.0,34 (100.0%),2022-07-01,1394,1169,83.9,1169 (83.9%),Wheat flour (high quality),none,All Months
2022-07,52.05950166501631,56.2631707991611,60.78194168087161,34,34,34,100.0,34 (100.0%),2022-07-01,1190,1106,92.9,1106 (92.9%),Wheat flour (high quality),>=40%,All Months
2022-07,45.39780411004308,51.140756302521005,56.102941176470594,34,34,34,100.0,34 (100.0%),2022-07-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2022-07,45.39780411004308,51.140756302521005,56.102941176470594,34,34,34,100.0,34 (100.0%),2022-07-01,850,727,85.5,727 (85.5%),Wheat flour (high quality),>=40%,All Months
2022-08,54.15385320020414,58.95165222827484,62.58970140318813,34,34,34,100.0,34 (100.0%),2022-08-01,1394,1169,83.9,1169 (83.9%),Wheat flour (high quality),none,All Months
2022-08,54.15385320020414,58.95165222827484,62.58970140318813,34,34,34,100.0,34 (100.0%),2022-08-01,1190,1106,92.9,1106 (92.9%),Wheat flour (high quality),>=40%,All Months
2022-08,36.217811891670365,42.856587635851085,48.85020128978591,34,34,34,100.0,34 (100.0%),2022-08-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2022-08,36.217811891670365,42.856587635851085,48.85020128978591,34,34,34,100.0,34 (100.0%),2022-08-01,850,727,85.5,727 (85.5%),Wheat flour (high quality),>=40%,All Months
2022-09,49.772059245468256,53.25919661569482,58.697811447811446,34,34,34,100.0,34 (100.0%),2022-09-01,1394,1169,83.9,1169 (83.9%),Wheat flour (high quality),none,All Months
2022-09,49.772059245468256,53.25919661569482,58.697811447811446,34,34,34,100.0,34 (100.0%),2022-09-01,1190,1106,92.9,1106 (92.9%),Wheat flour (high quality),>=40%,All Months
2022-09,29.695663531870416,33.566770355817496,41.39247928781228,34,34,34,100.0,34 (100.0%),2022-09-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2022-09,29.695663531870416,33.566770355817496,41.39247928781228,34,34,34,100.0,34 (100.0%),2022-09-01,850,727,85.5,727 (85.5%),Wheat flour (high quality),>=40%,All Months
2022-10,39.7708610111878,42.799712261760426,48.54039898854677,34,34,34,100.0,34 (100.0%),2022-10-01,1394,1169,83.9,1169 (83.9%),Wheat flour (high quality),none,All Months
2022-10,39.7708610111878,42.799712261760426,48.54039898854677,34,34,34,100.0,34 (100.0%),2022-10-01,1190,1106,92.9,1106 (92.9%),Wheat flour (high quality),>=40%,All Months
2022-10,9.922284463378599,14.07714048723541,18.655757533816413,34,34,34,100.0,34 (100.0%),2022-10-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2022-10,9.922284463378599,14.07714048723541,18.655757533816413,34,34,34,100.0,34 (100.0%),2022-10-01,850,727,85.5,727 (85.5%),Wheat flour (high quality),>=40%,All Months
2022-11,41.1647939466762,45.94261072313839,48.564597087598884,34,34,34,100.0,34 (100.0%),2022-11-01,1394,1169,83.9,1169 (83.9%),Wheat flour (high quality),none,All Months
2022-11,41.1647939466762,45.94261072313839,48.564597087598884,34,34,34,100.0,34 (100.0%),2022-11-01,1190,1106,92.9,1106 (92.9%),Wheat flour (high quality),>=40%,All Months
2022-11,9.75639169185154,13.123015440954784,16.49055157438742,34,34,34,100.0,34 (100.0%),2022-11-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2022-11,9.75639169185154,13.123015440954784,16.49055157438742,34,34,34,100.0,34 (100.0%),2022-11-01,850,727,85.5,727 (85.5%),Wheat flour (high quality),>=40%,All Months
2022-12,36.54919423240034,40.137674758509895,48.6438419117647,34,34,34,100.0,34 (100.0%),2022-12-01,1394,1169,83.9,1169 (83.9%),Wheat flour (high quality),none,All Months
2022-12,36.54919423240034,40.137674758509895,48.6438419117647,34,34,34,100.0,34 (100.0%),2022-12-01,1190,1106,92.9,1106 (92.9%),Wheat flour (high quality),>=40%,All Months
2022-12,3.755965968043167,6.893444469475112,10.011001100110004,17,17,34,50.0,17 (50.0%),2022-12-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2022-12,3.755965968043167,6.893444469475112,10.011001100110004,17,17,34,50.0,17 (50.0%),2022-12-01,850,727,85.5,727 (85.5%),Wheat flour (high quality),>=40%,All Months
2023-01,33.93888759156914,39.39481300720732,45.17311292151125,34,34,34,100.0,34 (100.0%),2023-01-01,1394,1169,83.9,1169 (83.9%),Wheat flour (high quality),none,All Months
2023-01,33.93888759156914,39.39481300720732,45.17311292151125,34,34,34,100.0,34 (100.0%),2023-01-01,1190,1106,92.9,1106 (92.9%),Wheat flour (high quality),>=40%,All Months
2023-01,1.2145748987854281,2.360559849592652,2.788259958071275,9,9,34,26.5,9 (26.5%),2023-01-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2023-02,26.49922731754218,31.07566916993416,41.775593751975656,34,34,34,100.0,34 (100.0%),2023-02-01,1394,1169,83.9,1169 (83.9%),Wheat flour (high quality),none,All Months
2023-02,26.49922731754218,31.07566916993416,41.775593751975656,34,34,34,100.0,34 (100.0%),2023-02-01,1190,1106,92.9,1106 (92.9%),Wheat flour (high quality),>=40%,All Months
2023-02,3.3590088354989387,8.303249097472923,11.442585049592957,15,15,34,44.1,15 (44.1%),2023-02-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2023-02,3.3590088354989387,8.303249097472923,11.442585049592957,15,15,34,44.1,15 (44.1%),2023-02-01,850,727,85.5,727 (85.5%),Wheat flour (high quality),>=40%,All Months
2023-03,20.133417718003102,26.682030411349913,32.84351033115086,34,34,34,100.0,34 (100.0%),2023-03-01,1394,1169,83.9,1169 (83.9%),Wheat flour (high quality),none,All Months
2023-03,20.133417718003102,26.682030411349913,32.84351033115086,34,34,34,100.0,34 (100.0%),2023-03-01,1190,1106,92.9,1106 (92.9%),Wheat flour (high quality),>=40%,All Months
2023-03,2.6466729816489525,8.286082345289904,12.734807147519888,8,8,34,23.5,8 (23.5%),2023-03-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2023-04,8.62746226157507,14.63721089539055,23.33250672254928,34,34,34,100.0,34 (100.0%),2023-04-01,1394,1169,83.9,1169 (83.9%),Wheat flour (high quality),none,All Months
2023-04,8.62746226157507,14.63721089539055,23.33250672254928,34,34,34,100.0,34 (100.0%),2023-04-01,1190,1106,92.9,1106 (92.9%),Wheat flour (high quality),>=40%,All Months
2023-05,3.8827884463424573,5.910977529698004,9.530261912024283,31,31,34,91.2,31 (91.2%),2023-05-01,1394,1169,83.9,1169 (83.9%),Wheat flour (high quality),none,All Months
2023-05,3.8827884463424573,5.910977529698004,9.530261912024283,31,31,34,91.2,31 (91.2%),2023-05-01,1190,1106,92.9,1106 (92.9%),Wheat flour (high quality),>=40%,All Months
2023-06,1.5135424333426053,2.7974444034150383,3.814455792651214,26,26,34,76.5,26 (76.5%),2023-06-01,1394,1169,83.9,1169 (83.9%),Wheat flour (high quality),none,All Months
2023-06,1.5135424333426053,2.7974444034150383,3.814455792651214,26,26,34,76.5,26 (76.5%),2023-06-01,1190,1106,92.9,1106 (92.9%),Wheat flour (high quality),>=40%,All Months
2023-07,0.723557722595926,2.261289364230553,9.381202136962626,12,12,34,35.3,12 (35.3%),2023-07-01,1394,1169,83.9,1169 (83.9%),Wheat flour (high quality),none,All Months
2023-08,1.3825324180015328,2.0540540540540513,11.375370092128225,11,11,34,32.4,11 (32.4%),2023-08-01,1394,1169,83.9,1169 (83.9%),Wheat flour (high quality),none,All Months
2023-09,0.9408018526559435,1.4492753623188406,2.265659706796981,13,13,34,38.2,13 (38.2%),2023-09-01,1394,1169,83.9,1169 (83.9%),Wheat flour (high quality),none,All Months
2023-10,1.1592265786038944,1.9686442468916758,2.9856488025873604,22,22,34,64.7,22 (64.7%),2023-10-01,1394,1169,83.9,1169 (83.9%),Wheat flour (high quality),none,All Months
2023-10,1.1592265786038944,1.9686442468916758,2.9856488025873604,22,22,34,64.7,22 (64.7%),2023-10-01,1190,1106,92.9,1106 (92.9%),Wheat flour (high quality),>=40%,All Months
2023-11,0.5833538330991284,1.1394134833917726,2.1450887109674146,8,8,34,23.5,8 (23.5%),2023-11-01,1394,1169,83.9,1169 (83.9%),Wheat flour (high quality),none,All Months
2025-01,1.4611953612845734,2.419904279279276,6.1492059255304925,12,12,34,35.3,12 (35.3%),2025-01-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2025-02,2.1647905759162294,7.612590860570329,9.866504854368932,6,6,34,17.6,6 (17.6%),2025-02-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2025-03,3.306613226452901,3.559870550161817,11.566666666666663,5,5,34,14.7,5 (14.7%),2025-03-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2025-04,5.297795327410331,5.642857142857137,15.888888888888886,5,5,34,14.7,5 (14.7%),2025-04-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2025-05,1.7088014109265321,4.085994179612239,7.306437950021172,6,6,34,17.6,6 (17.6%),2025-05-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2025-06,2.944417585007146,5.528169014084508,7.662367690884798,11,11,34,32.4,11 (32.4%),2025-06-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2025-07,2.4,3.4482758620689653,7.142857142857142,13,13,34,38.2,13 (38.2%),2025-07-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2025-08,1.714314504204741,5.130361464904972,7.607443571377378,10,10,34,29.4,10 (29.4%),2025-08-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2025-09,2.814056187165274,5.736636245110815,7.3159443724277216,7,7,34,20.6,7 (20.6%),2025-09-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2025-10,2.0474164133738597,3.6432365255729335,9.358114353497575,14,14,34,41.2,14 (41.2%),2025-10-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2025-10,2.0474164133738597,3.6432365255729335,9.358114353497575,14,14,34,41.2,14 (41.2%),2025-10-01,850,727,85.5,727 (85.5%),Wheat flour (high quality),>=40%,All Months
2025-11,2.3028497912418717,6.666666666666667,9.493490136431937,27,27,34,79.4,27 (79.4%),2025-11-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2025-11,2.3028497912418717,6.666666666666667,9.493490136431937,27,27,34,79.4,27 (79.4%),2025-11-01,850,727,85.5,727 (85.5%),Wheat flour (high quality),>=40%,All Months
2025-12,3.9372089907211967,7.421875000000004,11.316391358036793,27,27,34,79.4,27 (79.4%),2025-12-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2025-12,3.9372089907211967,7.421875000000004,11.316391358036793,27,27,34,79.4,27 (79.4%),2025-12-01,850,727,85.5,727 (85.5%),Wheat flour (high quality),>=40%,All Months
2026-01,3.1960485833340315,6.316825066825068,7.997477446293431,24,24,34,70.6,24 (70.6%),2026-01-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2026-01,3.1960485833340315,6.316825066825068,7.997477446293431,24,24,34,70.6,24 (70.6%),2026-01-01,850,727,85.5,727 (85.5%),Wheat flour (high quality),>=40%,All Months
2026-02,2.420461495036928,4.667053986089863,8.856578947368423,22,22,34,64.7,22 (64.7%),2026-02-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2026-02,2.420461495036928,4.667053986089863,8.856578947368423,22,22,34,64.7,22 (64.7%),2026-02-01,850,727,85.5,727 (85.5%),Wheat flour (high quality),>=40%,All Months
2026-03,2.6965165276890275,6.542511916638953,9.181205830388688,28,28,34,82.4,28 (82.4%),2026-03-01,1224,819,66.9,819 (66.9%),Wheat flour (high quality),none,All Months
2026-03,2.6965165276890275,6.542511916638953,9.181205830388688,28,28,34,82.4,28 (82.4%),2026-03-01,850,727,85.5,727 (85.5%),Wheat flour (high quality),>=40%,All Months
2020-05,4.199313551039849,5.828613484368507,7.540692982786233,30,30,34,88.2,30 (88.2%),2020-05-01,1394,1161,83.3,1161 (83.3%),Wheat flour (low quality),none,All Months
2020-05,4.199313551039849,5.828613484368507,7.540692982786233,30,30,34,88.2,30 (88.2%),2020-05-01,1258,1122,89.2,1122 (89.2%),Wheat flour (low quality),>=40%,All Months
2020-06,4.120322913463626,7.310234023600692,10.722515600620767,32,32,34,94.1,32 (94.1%),2020-06-01,1394,1161,83.3,1161 (83.3%),Wheat flour (low quality),none,All Months
2020-06,4.120322913463626,7.310234023600692,10.722515600620767,32,32,34,94.1,32 (94.1%),2020-06-01,1258,1122,89.2,1122 (89.2%),Wheat flour (low quality),>=40%,All Months
2020-07,3.1466895309215075,4.881157107811929,8.615257462774961,24,24,34,70.6,24 (70.6%),2020-07-01,1394,1161,83.3,1161 (83.3%),Wheat flour (low quality),none,All Months
2020-07,3.1466895309215075,4.881157107811929,8.615257462774961,24,24,34,70.6,24 (70.6%),2020-07-01,1258,1122,89.2,1122 (89.2%),Wheat flour (low quality),>=40%,All Months
2020-08,1.804720037019901,3.4766118836915343,4.873616388567646,21,21,34,61.8,21 (61.8%),2020-08-01,1394,1161,83.3,1161 (83.3%),Wheat flour (low quality),none,All Months
2020-08,1.804720037019901,3.4766118836915343,4.873616388567646,21,21,34,61.8,21 (61.8%),2020-08-01,1258,1122,89.2,1122 (89.2%),Wheat flour (low quality),>=40%,All Months
2020-09,0.7369597866364523,1.439328303049034,2.6285766159153234,18,18,34,52.9,18 (52.9%),2020-09-01,1394,1161,83.3,1161 (83.3%),Wheat flour (low quality),none,All Months
2020-09,0.7369597866364523,1.439328303049034,2.6285766159153234,18,18,34,52.9,18 (52.9%),2020-09-01,1258,1122,89.2,1122 (89.2%),Wheat flour (low quality),>=40%,All Months
2020-10,1.5389497064889717,3.5609278013721006,5.191654536632716,13,13,34,38.2,13 (38.2%),2020-10-01,1394,1161,83.3,1161 (83.3%),Wheat flour (low quality),none,All Months
2020-11,2.015656902874952,4.83871300466007,6.539708405501157,22,22,34,64.7,22 (64.7%),2020-11-01,1394,1161,83.3,1161 (83.3%),Wheat flour (low quality),none,All Months
2020-11,2.015656902874952,4.83871300466007,6.539708405501157,22,22,34,64.7,22 (64.7%),2020-11-01,1258,1122,89.2,1122 (89.2%),Wheat flour (low quality),>=40%,All Months
2020-12,2.8033527146417,5.130274621800044,6.9290338272965855,28,28,34,82.4,28 (82.4%),2020-12-01,1394,1161,83.3,1161 (83.3%),Wheat flour (low quality),none,All Months
2020-12,2.8033527146417,5.130274621800044,6.9290338272965855,28,28,34,82.4,28 (82.4%),2020-12-01,1258,1122,89.2,1122 (89.2%),Wheat flour (low quality),>=40%,All Months
2021-01,4.0,5.8762698642788145,7.11196243203164,32,32,34,94.1,32 (94.1%),2021-01-01,1394,1161,83.3,1161 (83.3%),Wheat flour (low quality),none,All Months
2021-01,4.0,5.8762698642788145,7.11196243203164,32,32,34,94.1,32 (94.1%),2021-01-01,1258,1122,89.2,1122 (89.2%),Wheat flour (low quality),>=40%,All Months
2021-02,4.095546737459484,5.557813193636947,6.739130434782609,32,32,34,94.1,32 (94.1%),2021-02-01,1394,1161,83.3,1161 (83.3%),Wheat flour (low quality),none,All Months
2021-02,4.095546737459484,5.557813193636947,6.739130434782609,32,32,34,94.1,32 (94.1%),2021-02-01,1258,1122,89.2,1122 (89.2%),Wheat flour (low quality),>=40%,All Months
2021-03,2.7449211440791226,5.084745762711865,7.371059474468312,32,32,34,94.1,32 (94.1%),2021-03-01,1394,1161,83.3,1161 (83.3%),Wheat flour (low quality),none,All Months
2021-03,2.7449211440791226,5.084745762711865,7.371059474468312,32,32,34,94.1,32 (94.1%),2021-03-01,1258,1122,89.2,1122 (89.2%),Wheat flour (low quality),>=40%,All Months
2021-06,1.1443422283344447,1.8254442324884752,2.544459184755436,6,6,34,17.6,6 (17.6%),2021-06-01,1394,1161,83.3,1161 (83.3%),Wheat flour (low quality),none,All Months
2021-07,2.739296448067517,5.314403164486414,7.366262628054811,26,26,34,76.5,26 (76.5%),2021-07-01,1394,1161,83.3,1161 (83.3%),Wheat flour (low quality),none,All Months
2021-07,2.739296448067517,5.314403164486414,7.366262628054811,26,26,34,76.5,26 (76.5%),2021-07-01,1258,1122,89.2,1122 (89.2%),Wheat flour (low quality),>=40%,All Months
2021-07,3.272077288976867,7.02626691847655,12.60608417595713,14,14,34,41.2,14 (41.2%),2021-07-01,1224,878,71.7,878 (71.7%),Wheat flour (low quality),none,All Months
2021-07,3.272077288976867,7.02626691847655,12.60608417595713,14,14,34,41.2,14 (41.2%),2021-07-01,952,807,84.8,807 (84.8%),Wheat flour (low quality),>=40%,All Months
2021-08,5.859540619349254,11.7465651174189,13.875298461880174,34,34,34,100.0,34 (100.0%),2021-08-01,1394,1161,83.3,1161 (83.3%),Wheat flour (low quality),none,All Months
2021-08,5.859540619349254,11.7465651174189,13.875298461880174,34,34,34,100.0,34 (100.0%),2021-08-01,1258,1122,89.2,1122 (89.2%),Wheat flour (low quality),>=40%,All Months
2021-08,5.787629820555632,9.883004926108379,14.101009587188358,32,32,34,94.1,32 (94.1%),2021-08-01,1224,878,71.7,878 (71.7%),Wheat flour (low quality),none,All Months
2021-08,5.787629820555632,9.883004926108379,14.101009587188358,32,32,34,94.1,32 (94.1%),2021-08-01,952,807,84.8,807 (84.8%),Wheat flour (low quality),>=40%,All Months
2021-09,11.093459692903224,14.048569129412996,18.650267549863425,34,34,34,100.0,34 (100.0%),2021-09-01,1394,1161,83.3,1161 (83.3%),Wheat flour (low quality),none,All Months
2021-09,11.093459692903224,14.048569129412996,18.650267549863425,34,34,34,100.0,34 (100.0%),2021-09-01,1258,1122,89.2,1122 (89.2%),Wheat flour (low quality),>=40%,All Months
2021-09,11.12556929082628,16.05886116442738,18.26544021024967,33,33,34,97.1,33 (97.1%),2021-09-01,1224,878,71.7,878 (71.7%),Wheat flour (low quality),none,All Months
2021-09,11.12556929082628,16.05886116442738,18.26544021024967,33,33,34,97.1,33 (97.1%),2021-09-01,952,807,84.8,807 (84.8%),Wheat flour (low quality),>=40%,All Months
2021-10,23.646768043775623,27.99825137438194,31.212549566692314,34,34,34,100.0,34 (100.0%),2021-10-01,1394,1161,83.3,1161 (83.3%),Wheat flour (low quality),none,All Months
2021-10,23.646768043775623,27.99825137438194,31.212549566692314,34,34,34,100.0,34 (100.0%),2021-10-01,1258,1122,89.2,1122 (89.2%),Wheat flour (low quality),>=40%,All Months
2021-10,23.07618898623279,26.50279906938018,33.247844328290476,34,34,34,100.0,34 (100.0%),2021-10-01,1224,878,71.7,878 (71.7%),Wheat flour (low quality),none,All Months
2021-10,23.07618898623279,26.50279906938018,33.247844328290476,34,34,34,100.0,34 (100.0%),2021-10-01,952,807,84.8,807 (84.8%),Wheat flour (low quality),>=40%,All Months
2021-11,25.117119221204664,30.675913803721343,34.112654580527966,34,34,34,100.0,34 (100.0%),2021-11-01,1394,1161,83.3,1161 (83.3%),Wheat flour (low quality),none,All Months
2021-11,25.117119221204664,30.675913803721343,34.112654580527966,34,34,34,100.0,34 (100.0%),2021-11-01,1258,1122,89.2,1122 (89.2%),Wheat flour (low quality),>=40%,All Months
2021-11,21.986570586308552,27.28801751592357,31.097513323258028,34,34,34,100.0,34 (100.0%),2021-11-01,1224,878,71.7,878 (71.7%),Wheat flour (low quality),none,All Months
2021-11,21.986570586308552,27.28801751592357,31.097513323258028,34,34,34,100.0,34 (100.0%),2021-11-01,952,807,84.8,807 (84.8%),Wheat flour (low quality),>=40%,All Months
2021-12,36.677033492822964,40.804565430561425,46.95174112641362,34,34,34,100.0,34 (100.0%),2021-12-01,1394,1161,83.3,1161 (83.3%),Wheat flour (low quality),none,All Months
2021-12,36.677033492822964,40.804565430561425,46.95174112641362,34,34,34,100.0,34 (100.0%),2021-12-01,1258,1122,89.2,1122 (89.2%),Wheat flour (low quality),>=40%,All Months
2021-12,32.10069821286447,35.773669713697416,38.9758064516129,34,34,34,100.0,34 (100.0%),2021-12-01,1224,878,71.7,878 (71.7%),Wheat flour (low quality),none,All Months
2021-12,32.10069821286447,35.773669713697416,38.9758064516129,34,34,34,100.0,34 (100.0%),2021-12-01,952,807,84.8,807 (84.8%),Wheat flour (low quality),>=40%,All Months
2022-01,44.97205284552846,50.139957134612374,54.343865679534645,34,34,34,100.0,34 (100.0%),2022-01-01,1394,1161,83.3,1161 (83.3%),Wheat flour (low quality),none,All Months
2022-01,44.97205284552846,50.139957134612374,54.343865679534645,34,34,34,100.0,34 (100.0%),2022-01-01,1258,1122,89.2,1122 (89.2%),Wheat flour (low quality),>=40%,All Months
2022-01,37.811904761904756,40.10145633696064,47.31158088235295,34,34,34,100.0,34 (100.0%),2022-01-01,1224,878,71.7,878 (71.7%),Wheat flour (low quality),none,All Months
2022-01,37.811904761904756,40.10145633696064,47.31158088235295,34,34,34,100.0,34 (100.0%),2022-01-01,952,807,84.8,807 (84.8%),Wheat flour (low quality),>=40%,All Months
2022-02,31.747527934680033,35.92978751219317,40.979390223130636,34,34,34,100.0,34 (100.0%),2022-02-01,1394,1161,83.3,1161 (83.3%),Wheat flour (low quality),none,All Months
2022-02,31.747527934680033,35.92978751219317,40.979390223130636,34,34,34,100.0,34 (100.0%),2022-02-01,1258,1122,89.2,1122 (89.2%),Wheat flour (low quality),>=40%,All Months
