country,adm1_name,date,year_month,value,year,month
South Sudan,Longochuk,2011-11-01,2011-11,0.00259261821799147,2011,11
South Sudan,Longochuk,2011-12-01,2011-12,-0.3690795528685849,2011,12
South Sudan,Longochuk,2012-01-01,2012-01,-0.6731259603568511,2012,1
South Sudan,Longochuk,2012-02-01,2012-02,-1.099543059783223,2012,2
South Sudan,Longochuk,2012-03-01,2012-03,-0.74619016173537,2012,3
South Sudan,Longochuk,2012-04-01,2012-04,-0.7694381469102526,2012,4
South Sudan,Longochuk,2012-05-01,2012-05,-0.01898393038971364,2012,5
South Sudan,Longochuk,2012-06-01,2012-06,0.6058270599807232,2012,6
South Sudan,Longochuk,2012-07-01,2012-07,0.8247528013568858,2012,7
South Sudan,Longochuk,2012-08-01,2012-08,0.31412194815395134,2012,8
South Sudan,Longochuk,2012-09-01,2012-09,-0.4277455751622903,2012,9
South Sudan,Longochuk,2012-10-01,2012-10,-0.2113362931187403,2012,10
South Sudan,Longochuk,2012-11-01,2012-11,0.20849075050132976,2012,11
South Sudan,Longochuk,2012-12-01,2012-12,0.33916743305786157,2012,12
South Sudan,Longochuk,2013-01-01,2013-01,0.22208881111839593,2013,1
South Sudan,Longochuk,2013-02-01,2013-02,0.0829771217173743,2013,2
South Sudan,Longochuk,2013-03-01,2013-03,0.19544092151416492,2013,3
South Sudan,Longochuk,2013-04-01,2013-04,-0.367790561733151,2013,4
South Sudan,Longochuk,2013-05-01,2013-05,-0.7443215802639971,2013,5
South Sudan,Longochuk,2013-06-01,2013-06,-0.791418748691332,2013,6
South Sudan,Longochuk,2013-07-01,2013-07,-0.3859478687256723,2013,7
South Sudan,Longochuk,2013-08-01,2013-08,0.3747245826819555,2013,8
South Sudan,Longochuk,2013-09-01,2013-09,0.9878040891598858,2013,9
South Sudan,Longochuk,2013-10-01,2013-10,0.8475713903425164,2013,10
South Sudan,Longochuk,2013-11-01,2013-11,0.47325179456891575,2013,11
South Sudan,Longochuk,2013-12-01,2013-12,0.1367806480491268,2013,12
South Sudan,Longochuk,2014-01-01,2014-01,-0.11302041322404999,2014,1
South Sudan,Longochuk,2014-02-01,2014-02,-0.03388896827295566,2014,2
South Sudan,Longochuk,2014-03-01,2014-03,0.4967141484333876,2014,3
South Sudan,Longochuk,2014-04-01,2014-04,0.9225703780025091,2014,4
South Sudan,Longochuk,2014-05-01,2014-05,1.0050247477118914,2014,5
South Sudan,Longochuk,2014-06-01,2014-06,0.8684557688787716,2014,6
South Sudan,Longochuk,2014-07-01,2014-07,0.6191850662369137,2014,7
South Sudan,Longochuk,2014-08-01,2014-08,0.3301952503232945,2014,8
South Sudan,Longochuk,2014-09-01,2014-09,0.09166450676366703,2014,9
South Sudan,Longochuk,2014-10-01,2014-10,0.10685929632262693,2014,10
South Sudan,Longochuk,2014-11-01,2014-11,0.1583661921287978,2014,11
South Sudan,Longochuk,2014-12-01,2014-12,0.2878405536448352,2014,12
South Sudan,Longochuk,2015-01-01,2015-01,0.4183222000595307,2015,1
South Sudan,Longochuk,2015-02-01,2015-02,0.4075818850732984,2015,2
South Sudan,Longochuk,2015-03-01,2015-03,0.5117840460149368,2015,3
South Sudan,Longochuk,2015-04-01,2015-04,0.798155389786271,2015,4
South Sudan,Longochuk,2015-05-01,2015-05,1.032953201680569,2015,5
South Sudan,Longochuk,2015-06-01,2015-06,0.8917364488115891,2015,6
South Sudan,Longochuk,2015-07-01,2015-07,0.545544263116635,2015,7
South Sudan,Longochuk,2015-08-01,2015-08,0.12241409052781149,2015,8
South Sudan,Longochuk,2015-09-01,2015-09,-0.6887684741524743,2015,9
South Sudan,Longochuk,2015-10-01,2015-10,-0.9112977519581342,2015,10
South Sudan,Longochuk,2015-11-01,2015-11,-0.6849368737809115,2015,11
South Sudan,Longochuk,2015-12-01,2015-12,-0.6508204569687173,2015,12
South Sudan,Longochuk,2016-01-01,2016-01,-0.7639784286568366,2016,1
South Sudan,Longochuk,2016-02-01,2016-02,-0.8216804330035903,2016,2
South Sudan,Longochuk,2016-03-01,2016-03,-0.14008532341720847,2016,3
South Sudan,Longochuk,2016-04-01,2016-04,0.4080350417010605,2016,4
South Sudan,Longochuk,2016-05-01,2016-05,1.0998609865082207,2016,5
South Sudan,Longochuk,2016-06-01,2016-06,1.257416154957689,2016,6
South Sudan,Longochuk,2016-07-01,2016-07,0.7842403957811217,2016,7
South Sudan,Longochuk,2016-08-01,2016-08,0.2148544803827427,2016,8
South Sudan,Longochuk,2016-09-01,2016-09,0.3646730018935508,2016,9
South Sudan,Longochuk,2016-10-01,2016-10,0.3473661199162342,2016,10
South Sudan,Longochuk,2016-11-01,2016-11,-0.12257055191976814,2016,11
South Sudan,Longochuk,2016-12-01,2016-12,-0.3649159710983877,2016,12
South Sudan,Longochuk,2017-01-01,2017-01,-0.3221216944147793,2017,1
South Sudan,Longochuk,2017-02-01,2017-02,-0.1625966577763172,2017,2
South Sudan,Longochuk,2017-03-01,2017-03,0.16631161133947903,2017,3
South Sudan,Longochuk,2017-04-01,2017-04,0.26236219848001624,2017,4
South Sudan,Longochuk,2017-05-01,2017-05,0.4746735117799066,2017,5
South Sudan,Longochuk,2017-06-01,2017-06,0.4414361089260053,2017,6
South Sudan,Longochuk,2017-07-01,2017-07,0.28670924257585434,2017,7
South Sudan,Longochuk,2017-08-01,2017-08,0.4637540926253482,2017,8
South Sudan,Longochuk,2017-09-01,2017-09,0.8222537325734603,2017,9
South Sudan,Longochuk,2017-10-01,2017-10,0.6180766921773041,2017,10
South Sudan,Longochuk,2017-11-01,2017-11,0.2155990530343787,2017,11
South Sudan,Longochuk,2017-12-01,2017-12,0.0256486913084901,2017,12
South Sudan,Longochuk,2018-01-01,2018-01,0.0678427258744065,2018,1
South Sudan,Longochuk,2018-02-01,2018-02,0.37533034430221024,2018,2
South Sudan,Longochuk,2018-03-01,2018-03,0.6920632747026114,2018,3
South Sudan,Longochuk,2018-04-01,2018-04,0.6525690050721658,2018,4
South Sudan,Longochuk,2018-05-01,2018-05,0.4501528871705772,2018,5
South Sudan,Longochuk,2018-06-01,2018-06,0.469397377801029,2018,6
South Sudan,Longochuk,2018-07-01,2018-07,0.3909434943436126,2018,7
South Sudan,Longochuk,2018-08-01,2018-08,0.016805587607126974,2018,8
South Sudan,Longochuk,2018-09-01,2018-09,0.15498129095593424,2018,9
South Sudan,Longochuk,2018-10-01,2018-10,0.43479538896393255,2018,10
South Sudan,Longochuk,2018-11-01,2018-11,0.15871695712155984,2018,11
South Sudan,Longochuk,2018-12-01,2018-12,-0.1442973294519893,2018,12
South Sudan,Longochuk,2019-01-01,2019-01,-0.3185501558878507,2019,1
South Sudan,Longochuk,2019-02-01,2019-02,-0.2896665471863758,2019,2
South Sudan,Longochuk,2019-03-01,2019-03,-0.015784791879883596,2019,3
South Sudan,Longochuk,2019-04-01,2019-04,-0.5930375653003281,2019,4
South Sudan,Longochuk,2019-05-01,2019-05,-0.7023888653650086,2019,5
South Sudan,Longochuk,2019-06-01,2019-06,-0.2742703656826208,2019,6
South Sudan,Longochuk,2019-07-01,2019-07,0.4841456835563151,2019,7
South Sudan,Longochuk,2019-08-01,2019-08,1.0786724167079025,2019,8
South Sudan,Longochuk,2019-09-01,2019-09,1.1325740715100399,2019,9
South Sudan,Longochuk,2019-10-01,2019-10,1.0156850456786295,2019,10
South Sudan,Longochuk,2019-11-01,2019-11,1.1430718032604545,2019,11
South Sudan,Longochuk,2019-12-01,2019-12,1.3573577766644216,2019,12
South Sudan,Longochuk,2020-01-01,2020-01,1.4383980963165672,2020,1
South Sudan,Longochuk,2020-02-01,2020-02,1.2821385256167486,2020,2
South Sudan,Longochuk,2020-03-01,2020-03,0.8797660491129047,2020,3
South Sudan,Longochuk,2020-04-01,2020-04,0.8606720420574242,2020,4
South Sudan,Longochuk,2020-05-01,2020-05,0.9298715684024427,2020,5
South Sudan,Longochuk,2020-06-01,2020-06,1.05336551320665,2020,6
South Sudan,Longochuk,2020-07-01,2020-07,1.1636548843478112,2020,7
South Sudan,Longochuk,2020-08-01,2020-08,1.0509842508406446,2020,8
South Sudan,Longochuk,2020-09-01,2020-09,0.6853386159156892,2020,9
South Sudan,Longochuk,2020-10-01,2020-10,0.4281695472479474,2020,10
South Sudan,Longochuk,2020-11-01,2020-11,0.5887099537542123,2020,11
South Sudan,Longochuk,2020-12-01,2020-12,0.7577286484946029,2020,12
South Sudan,Longochuk,2021-01-01,2021-01,0.8812975780198389,2021,1
South Sudan,Longochuk,2021-02-01,2021-02,0.9651588033421619,2021,2
South Sudan,Longochuk,2021-03-01,2021-03,1.0775400470488898,2021,3
South Sudan,Longochuk,2021-04-01,2021-04,1.8452794805769366,2021,4
South Sudan,Longochuk,2021-05-01,2021-05,2.0877715846323732,2021,5
South Sudan,Longochuk,2021-06-01,2021-06,1.7470281910426757,2021,6
South Sudan,Longochuk,2021-07-01,2021-07,1.2395833606767233,2021,7
South Sudan,Longochuk,2021-08-01,2021-08,0.804524426164635,2021,8
South Sudan,Longochuk,2021-09-01,2021-09,0.020294052583772954,2021,9
South Sudan,Longochuk,2021-10-01,2021-10,-0.10062734339548782,2021,10
South Sudan,Longochuk,2021-11-01,2021-11,0.5742303299782368,2021,11
South Sudan,Longochuk,2021-12-01,2021-12,0.9496081991345233,2021,12
South Sudan,Longochuk,2022-01-01,2022-01,1.0889861021119231,2022,1
South Sudan,Longochuk,2022-02-01,2022-02,1.1979022910165522,2022,2
South Sudan,Longochuk,2022-03-01,2022-03,1.0598944799863894,2022,3
South Sudan,Longochuk,2022-04-01,2022-04,1.0450412743612318,2022,4
South Sudan,Longochuk,2022-05-01,2022-05,0.5874621211487929,2022,5
South Sudan,Longochuk,2022-06-01,2022-06,0.16244328637678923,2022,6
South Sudan,Longochuk,2022-07-01,2022-07,0.33917927552779886,2022,7
South Sudan,Longochuk,2022-08-01,2022-08,0.6176713396488063,2022,8
South Sudan,Longochuk,2022-09-01,2022-09,0.17051421844134462,2022,9
South Sudan,Longochuk,2022-10-01,2022-10,0.5475640711305356,2022,10
South Sudan,Longochuk,2022-11-01,2022-11,1.3076787465130348,2022,11
South Sudan,Longochuk,2022-12-01,2022-12,1.5254932873198965,2022,12
South Sudan,Longochuk,2023-01-01,2023-01,1.5291808968397262,2023,1
South Sudan,Longochuk,2023-02-01,2023-02,1.497945130556409,2023,2
South Sudan,Longochuk,2023-03-01,2023-03,1.150372879839231,2023,3
South Sudan,Longochuk,2023-04-01,2023-04,0.9740104264755587,2023,4
South Sudan,Longochuk,2023-05-01,2023-05,0.7023247157192157,2023,5
South Sudan,Longochuk,2023-06-01,2023-06,0.8141782706076902,2023,6
South Sudan,Longochuk,2023-07-01,2023-07,1.1338291588174905,2023,7
South Sudan,Longochuk,2023-08-01,2023-08,1.0385942644993413,2023,8
South Sudan,Longochuk,2023-09-01,2023-09,0.7054592269311014,2023,9
South Sudan,Longochuk,2023-10-01,2023-10,0.9076345730345348,2023,10
South Sudan,Longochuk,2023-11-01,2023-11,1.3395559067271177,2023,11
South Sudan,Longochuk,2023-12-01,2023-12,1.5034949385215066,2023,12
South Sudan,Longochuk,2024-01-01,2024-01,1.5152079113904025,2024,1
South Sudan,Longochuk,2024-02-01,2024-02,1.3671854750154255,2024,2
South Sudan,Longochuk,2024-03-01,2024-03,0.918278650799121,2024,3
South Sudan,Longochuk,2024-04-01,2024-04,0.6055845732652128,2024,4
South Sudan,Longochuk,2024-05-01,2024-05,0.4646440969451059,2024,5
South Sudan,Longochuk,2024-06-01,2024-06,0.7477176379183389,2024,6
South Sudan,Longochuk,2024-07-01,2024-07,1.0117577022902107,2024,7
South Sudan,Longochuk,2024-08-01,2024-08,1.3005234229426894,2024,8
South Sudan,Longochuk,2024-09-01,2024-09,1.4691846066213237,2024,9
South Sudan,Longochuk,2024-10-01,2024-10,1.479734413060728,2024,10
South Sudan,Longochuk,2024-11-01,2024-11,1.5093810381697044,2024,11
South Sudan,Longochuk,2024-12-01,2024-12,1.3476316706696585,2024,12
South Sudan,Longochuk,2025-01-01,2025-01,1.245797188043404,2025,1
South Sudan,Longochuk,2025-02-01,2025-02,1.3487890708886268,2025,2
South Sudan,Longochuk,2025-03-01,2025-03,1.2458368380362868,2025,3
South Sudan,Longochuk,2025-04-01,2025-04,1.269057610835652,2025,4
South Sudan,Longochuk,2025-05-01,2025-05,0.7210825295794525,2025,5
South Sudan,Longochuk,2025-06-01,2025-06,0.273649979498647,2025,6
South Sudan,Longochuk,2025-07-01,2025-07,0.08460725725843211,2025,7
South Sudan,Longochuk,2025-08-01,2025-08,0.6332960053601389,2025,8
South Sudan,Longochuk,2025-09-01,2025-09,1.6162632082833914,2025,9
South Sudan,Longochuk,2025-10-01,2025-10,1.7535206118309095,2025,10
South Sudan,Longochuk,2025-11-01,2025-11,1.489575143097267,2025,11
South Sudan,Longochuk,2025-12-01,2025-12,1.320286861989941,2025,12
South Sudan,Longochuk,2026-01-01,2026-01,1.308797555369296,2026,1
South Sudan,Longochuk,2026-02-01,2026-02,1.319004854747969,2026,2
South Sudan,Longochuk,2026-03-01,2026-03,-3.462686964209425,2026,3
South Sudan,Luakpiny/Nasir,2002-07-01,2002-07,0.7488257890791811,2002,7
South Sudan,Luakpiny/Nasir,2002-08-01,2002-08,-0.1948469088471274,2002,8
South Sudan,Luakpiny/Nasir,2002-09-01,2002-09,-1.8757628664158652,2002,9
South Sudan,Luakpiny/Nasir,2002-10-01,2002-10,-2.177361734127934,2002,10
South Sudan,Luakpiny/Nasir,2002-11-01,2002-11,-2.266892710238007,2002,11
South Sudan,Luakpiny/Nasir,2002-12-01,2002-12,-2.3552400672861125,2002,12
South Sudan,Luakpiny/Nasir,2003-01-01,2003-01,-2.1866862855170335,2003,1
South Sudan,Luakpiny/Nasir,2003-02-01,2003-02,-1.9109346877262305,2003,2
South Sudan,Luakpiny/Nasir,2003-03-01,2003-03,-1.324064390603294,2003,3
South Sudan,Luakpiny/Nasir,2003-04-01,2003-04,-1.6581485362121555,2003,4
South Sudan,Luakpiny/Nasir,2003-05-01,2003-05,-1.5451903800917883,2003,5
South Sudan,Luakpiny/Nasir,2003-06-01,2003-06,-0.7783480990167978,2003,6
South Sudan,Luakpiny/Nasir,2003-07-01,2003-07,-0.03918705265244925,2003,7
South Sudan,Luakpiny/Nasir,2003-08-01,2003-08,0.678971383995622,2003,8
South Sudan,Luakpiny/Nasir,2003-09-01,2003-09,0.5971456856551174,2003,9
South Sudan,Luakpiny/Nasir,2003-10-01,2003-10,-0.09326066653963676,2003,10
South Sudan,Luakpiny/Nasir,2003-11-01,2003-11,-0.5968291686420459,2003,11
South Sudan,Luakpiny/Nasir,2003-12-01,2003-12,-0.8697673377234227,2003,12
South Sudan,Luakpiny/Nasir,2004-01-01,2004-01,-1.0474139494525634,2004,1
South Sudan,Luakpiny/Nasir,2004-02-01,2004-02,-1.1329676670579352,2004,2
South Sudan,Luakpiny/Nasir,2004-03-01,2004-03,-0.7874021829766829,2004,3
South Sudan,Luakpiny/Nasir,2004-04-01,2004-04,-1.0184443264224903,2004,4
South Sudan,Luakpiny/Nasir,2004-05-01,2004-05,-1.6589905861259677,2004,5
South Sudan,Luakpiny/Nasir,2004-06-01,2004-06,-2.4818923550477754,2004,6
South Sudan,Luakpiny/Nasir,2004-07-01,2004-07,-2.9007737878465973,2004,7
South Sudan,Luakpiny/Nasir,2004-08-01,2004-08,-2.3327643116266543,2004,8
South Sudan,Luakpiny/Nasir,2004-09-01,2004-09,-1.1964137650676925,2004,9
South Sudan,Luakpiny/Nasir,2004-10-01,2004-10,-1.8984513899321287,2004,10
South Sudan,Luakpiny/Nasir,2004-11-01,2004-11,-1.869604470621507,2004,11
South Sudan,Luakpiny/Nasir,2004-12-01,2004-12,-1.65616430347258,2004,12
South Sudan,Luakpiny/Nasir,2005-01-01,2005-01,-1.5879095663662854,2005,1
South Sudan,Luakpiny/Nasir,2005-02-01,2005-02,-1.5610704792644992,2005,2
South Sudan,Luakpiny/Nasir,2005-03-01,2005-03,-1.1102261061108512,2005,3
South Sudan,Luakpiny/Nasir,2005-04-01,2005-04,-1.3336522833903541,2005,4
South Sudan,Luakpiny/Nasir,2005-05-01,2005-05,-0.8346882491025182,2005,5
South Sudan,Luakpiny/Nasir,2005-06-01,2005-06,-0.15648240635809982,2005,6
South Sudan,Luakpiny/Nasir,2005-07-01,2005-07,-0.1394361671427095,2005,7
South Sudan,Luakpiny/Nasir,2005-08-01,2005-08,-0.60571934689401,2005,8
South Sudan,Luakpiny/Nasir,2005-09-01,2005-09,-1.1557919428285715,2005,9
South Sudan,Luakpiny/Nasir,2005-10-01,2005-10,-1.1506895266413752,2005,10
South Sudan,Luakpiny/Nasir,2005-11-01,2005-11,-1.0153223449436364,2005,11
South Sudan,Luakpiny/Nasir,2005-12-01,2005-12,-0.9391434140968726,2005,12
South Sudan,Luakpiny/Nasir,2006-01-01,2006-01,-0.8248108147970519,2006,1
South Sudan,Luakpiny/Nasir,2006-02-01,2006-02,-0.8847923613891545,2006,2
South Sudan,Luakpiny/Nasir,2006-03-01,2006-03,-0.8587314411979465,2006,3
South Sudan,Luakpiny/Nasir,2006-04-01,2006-04,-1.337387079054291,2006,4
South Sudan,Luakpiny/Nasir,2006-05-01,2006-05,-0.861078389028624,2006,5
South Sudan,Luakpiny/Nasir,2006-06-01,2006-06,-0.06936328792423836,2006,6
South Sudan,Luakpiny/Nasir,2006-07-01,2006-07,0.28329209409428613,2006,7
South Sudan,Luakpiny/Nasir,2006-08-01,2006-08,0.2545987262273496,2006,8
South Sudan,Luakpiny/Nasir,2006-09-01,2006-09,-0.7749652723180933,2006,9
South Sudan,Luakpiny/Nasir,2006-10-01,2006-10,-0.938429626205396,2006,10
South Sudan,Luakpiny/Nasir,2006-11-01,2006-11,-0.7005208492332852,2006,11
South Sudan,Luakpiny/Nasir,2006-12-01,2006-12,-0.3950600075829966,2006,12
South Sudan,Luakpiny/Nasir,2007-01-01,2007-01,-0.10285618176225297,2007,1
South Sudan,Luakpiny/Nasir,2007-02-01,2007-02,0.11317208015101438,2007,2
South Sudan,Luakpiny/Nasir,2007-03-01,2007-03,0.27249297837899383,2007,3
South Sudan,Luakpiny/Nasir,2007-04-01,2007-04,0.029198207735971943,2007,4
South Sudan,Luakpiny/Nasir,2007-05-01,2007-05,0.014856437567386312,2007,5
South Sudan,Luakpiny/Nasir,2007-06-01,2007-06,0.37605194241629053,2007,6
South Sudan,Luakpiny/Nasir,2007-07-01,2007-07,0.5994415270415566,2007,7
South Sudan,Luakpiny/Nasir,2007-08-01,2007-08,0.4441441360651311,2007,8
South Sudan,Luakpiny/Nasir,2007-09-01,2007-09,-0.20317214067645267,2007,9
South Sudan,Luakpiny/Nasir,2007-10-01,2007-10,-0.3497209347746849,2007,10
South Sudan,Luakpiny/Nasir,2007-11-01,2007-11,-0.07772126301401146,2007,11
South Sudan,Luakpiny/Nasir,2007-12-01,2007-12,0.1339965231104398,2007,12
South Sudan,Luakpiny/Nasir,2008-01-01,2008-01,0.1135010804578544,2008,1
South Sudan,Luakpiny/Nasir,2008-02-01,2008-02,-0.024907821481211224,2008,2
South Sudan,Luakpiny/Nasir,2008-03-01,2008-03,0.23872197136508969,2008,3
South Sudan,Luakpiny/Nasir,2008-04-01,2008-04,0.5379489079529987,2008,4
South Sudan,Luakpiny/Nasir,2008-05-01,2008-05,0.5782984916682036,2008,5
South Sudan,Luakpiny/Nasir,2008-06-01,2008-06,0.2979131066019493,2008,6
South Sudan,Luakpiny/Nasir,2008-07-01,2008-07,0.07673784226375271,2008,7
South Sudan,Luakpiny/Nasir,2008-08-01,2008-08,-0.6164824672241183,2008,8
South Sudan,Luakpiny/Nasir,2008-09-01,2008-09,-1.7047974652180575,2008,9
South Sudan,Luakpiny/Nasir,2008-10-01,2008-10,-1.2741800542897725,2008,10
South Sudan,Luakpiny/Nasir,2008-11-01,2008-11,-0.5195610973968501,2008,11
South Sudan,Luakpiny/Nasir,2008-12-01,2008-12,-0.02369319066593521,2008,12
South Sudan,Luakpiny/Nasir,2009-01-01,2009-01,0.26819938703467716,2009,1
South Sudan,Luakpiny/Nasir,2009-02-01,2009-02,0.31866238186910545,2009,2
South Sudan,Luakpiny/Nasir,2009-03-01,2009-03,0.3834633866781418,2009,3
South Sudan,Luakpiny/Nasir,2009-04-01,2009-04,0.19891808426742413,2009,4
South Sudan,Luakpiny/Nasir,2009-05-01,2009-05,-0.33483583128468347,2009,5
South Sudan,Luakpiny/Nasir,2009-06-01,2009-06,-1.3351428752298753,2009,6
South Sudan,Luakpiny/Nasir,2009-07-01,2009-07,-1.7330519137727118,2009,7
South Sudan,Luakpiny/Nasir,2009-08-01,2009-08,-0.8195154179650989,2009,8
South Sudan,Luakpiny/Nasir,2009-09-01,2009-09,0.2545795459307523,2009,9
South Sudan,Luakpiny/Nasir,2009-10-01,2009-10,-0.6987995866961763,2009,10
South Sudan,Luakpiny/Nasir,2009-11-01,2009-11,-1.6065672843145138,2009,11
South Sudan,Luakpiny/Nasir,2009-12-01,2009-12,-1.8667231129599977,2009,12
South Sudan,Luakpiny/Nasir,2010-01-01,2010-01,-1.8840076988545136,2010,1
South Sudan,Luakpiny/Nasir,2010-02-01,2010-02,-1.7215258490865306,2010,2
South Sudan,Luakpiny/Nasir,2010-03-01,2010-03,-1.227375763756816,2010,3
South Sudan,Luakpiny/Nasir,2010-04-01,2010-04,-1.656704971849423,2010,4
South Sudan,Luakpiny/Nasir,2010-05-01,2010-05,-1.6170716765872322,2010,5
South Sudan,Luakpiny/Nasir,2010-06-01,2010-06,-1.5617312385839135,2010,6
South Sudan,Luakpiny/Nasir,2010-07-01,2010-07,-1.140474260314972,2010,7
South Sudan,Luakpiny/Nasir,2010-08-01,2010-08,-0.21942472392829418,2010,8
South Sudan,Luakpiny/Nasir,2010-09-01,2010-09,0.34663766744022373,2010,9
South Sudan,Luakpiny/Nasir,2010-10-01,2010-10,-0.12209965821340263,2010,10
South Sudan,Luakpiny/Nasir,2010-11-01,2010-11,-0.15697077252216582,2010,11
South Sudan,Luakpiny/Nasir,2010-12-01,2010-12,-0.09954611704061617,2010,12
South Sudan,Luakpiny/Nasir,2011-01-01,2011-01,-0.16832109021516917,2011,1
South Sudan,Luakpiny/Nasir,2011-02-01,2011-02,-0.24056579061961814,2011,2
South Sudan,Luakpiny/Nasir,2011-03-01,2011-03,-0.2755771708837014,2011,3
South Sudan,Luakpiny/Nasir,2011-04-01,2011-04,-0.9305503469247048,2011,4
South Sudan,Luakpiny/Nasir,2011-05-01,2011-05,-1.3340045861164866,2011,5
South Sudan,Luakpiny/Nasir,2011-06-01,2011-06,-1.6305250907540947,2011,6
South Sudan,Luakpiny/Nasir,2011-07-01,2011-07,-2.262678216894462,2011,7
South Sudan,Luakpiny/Nasir,2011-08-01,2011-08,-2.4967637718078546,2011,8
South Sudan,Luakpiny/Nasir,2011-09-01,2011-09,0.8876417887928304,2011,9
South Sudan,Luakpiny/Nasir,2011-10-01,2011-10,0.9520930035042681,2011,10
South Sudan,Luakpiny/Nasir,2011-11-01,2011-11,-0.00754475731246443,2011,11
South Sudan,Luakpiny/Nasir,2011-12-01,2011-12,-0.3485928036128182,2011,12
South Sudan,Luakpiny/Nasir,2012-01-01,2012-01,-0.4979950098742008,2012,1
South Sudan,Luakpiny/Nasir,2012-02-01,2012-02,-0.8230106828775473,2012,2
South Sudan,Luakpiny/Nasir,2012-03-01,2012-03,-0.8432585199536731,2012,3
South Sudan,Luakpiny/Nasir,2012-04-01,2012-04,-0.7986311037704364,2012,4
South Sudan,Luakpiny/Nasir,2012-05-01,2012-05,0.13751492065239404,2012,5
South Sudan,Luakpiny/Nasir,2012-06-01,2012-06,0.9947270725105993,2012,6
South Sudan,Luakpiny/Nasir,2012-07-01,2012-07,1.0434681848512015,2012,7
South Sudan,Luakpiny/Nasir,2012-08-01,2012-08,0.23293655237385563,2012,8
South Sudan,Luakpiny/Nasir,2012-09-01,2012-09,-0.5369626441458072,2012,9
South Sudan,Luakpiny/Nasir,2012-10-01,2012-10,-0.39702189070064314,2012,10
South Sudan,Luakpiny/Nasir,2012-11-01,2012-11,-0.17742215885739157,2012,11
South Sudan,Luakpiny/Nasir,2012-12-01,2012-12,0.04587320418036864,2012,12
South Sudan,Luakpiny/Nasir,2013-01-01,2013-01,0.0359936053883161,2013,1
South Sudan,Luakpiny/Nasir,2013-02-01,2013-02,0.006259282615324862,2013,2
South Sudan,Luakpiny/Nasir,2013-03-01,2013-03,0.14343688729463938,2013,3
South Sudan,Luakpiny/Nasir,2013-04-01,2013-04,-0.43086058366492036,2013,4
South Sudan,Luakpiny/Nasir,2013-05-01,2013-05,-1.063178857056399,2013,5
South Sudan,Luakpiny/Nasir,2013-06-01,2013-06,-0.9041383389445118,2013,6
South Sudan,Luakpiny/Nasir,2013-07-01,2013-07,0.16956705945972303,2013,7
South Sudan,Luakpiny/Nasir,2013-08-01,2013-08,1.4694276311000125,2013,8
South Sudan,Luakpiny/Nasir,2013-09-01,2013-09,1.291742024401708,2013,9
South Sudan,Luakpiny/Nasir,2013-10-01,2013-10,0.5183991973383534,2013,10
South Sudan,Luakpiny/Nasir,2013-11-01,2013-11,0.1982177690668436,2013,11
South Sudan,Luakpiny/Nasir,2013-12-01,2013-12,0.10212372858873453,2013,12
South Sudan,Luakpiny/Nasir,2014-01-01,2014-01,0.0913612353812637,2014,1
South Sudan,Luakpiny/Nasir,2014-02-01,2014-02,0.20936203658276384,2014,2
South Sudan,Luakpiny/Nasir,2014-03-01,2014-03,0.5556311296660702,2014,3
South Sudan,Luakpiny/Nasir,2014-04-01,2014-04,0.763032482571601,2014,4
South Sudan,Luakpiny/Nasir,2014-05-01,2014-05,0.6593092829033419,2014,5
South Sudan,Luakpiny/Nasir,2014-06-01,2014-06,0.2478533415914462,2014,6
South Sudan,Luakpiny/Nasir,2014-07-01,2014-07,-0.0004968406490053339,2014,7
South Sudan,Luakpiny/Nasir,2014-08-01,2014-08,0.1282975739368566,2014,8
South Sudan,Luakpiny/Nasir,2014-09-01,2014-09,0.4426920031585655,2014,9
South Sudan,Luakpiny/Nasir,2014-10-01,2014-10,0.5235781373989751,2014,10
South Sudan,Luakpiny/Nasir,2014-11-01,2014-11,0.414176207696785,2014,11
South Sudan,Luakpiny/Nasir,2014-12-01,2014-12,0.5039065192608491,2014,12
South Sudan,Luakpiny/Nasir,2015-01-01,2015-01,0.5636192869227038,2015,1
South Sudan,Luakpiny/Nasir,2015-02-01,2015-02,0.5819742789218975,2015,2
South Sudan,Luakpiny/Nasir,2015-03-01,2015-03,0.7550125692434196,2015,3
South Sudan,Luakpiny/Nasir,2015-04-01,2015-04,0.7989393233997408,2015,4
South Sudan,Luakpiny/Nasir,2015-05-01,2015-05,0.7889261416801758,2015,5
South Sudan,Luakpiny/Nasir,2015-06-01,2015-06,0.5664250080433578,2015,6
South Sudan,Luakpiny/Nasir,2015-07-01,2015-07,0.15391830610868282,2015,7
South Sudan,Luakpiny/Nasir,2015-08-01,2015-08,-0.3956644288983395,2015,8
South Sudan,Luakpiny/Nasir,2015-09-01,2015-09,-1.2031701929456213,2015,9
South Sudan,Luakpiny/Nasir,2015-10-01,2015-10,-1.0228579883587992,2015,10
South Sudan,Luakpiny/Nasir,2015-11-01,2015-11,-0.6968986332459142,2015,11
South Sudan,Luakpiny/Nasir,2015-12-01,2015-12,-0.8585760611256058,2015,12
South Sudan,Luakpiny/Nasir,2016-01-01,2016-01,-1.1997716624418762,2016,1
South Sudan,Luakpiny/Nasir,2016-02-01,2016-02,-1.362160787750696,2016,2
South Sudan,Luakpiny/Nasir,2016-03-01,2016-03,-0.761506238930318,2016,3
South Sudan,Luakpiny/Nasir,2016-04-01,2016-04,-0.11411902164613637,2016,4
