country,adm1_name,date,indicator,value,group,year,month,month_name,year_month,year_month_str
Afghanistan,Daykundi,2025-05-01,percent_area_flooded,0.15741675,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Daykundi,2025-05-01,percent_area_flooded,0.005896882,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Daykundi,2025-05-01,percent_area_flooded,0.058502186,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Ghor,2025-05-01,percent_area_flooded,0.081105517,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Ghor,2025-05-01,percent_area_flooded,0.009989237,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Ghor,2025-05-01,percent_area_flooded,0.026515319,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Balkh,2025-05-01,percent_area_flooded,6.029136278,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Balkh,2025-05-01,percent_area_flooded,4.315366791,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Balkh,2025-05-01,percent_area_flooded,4.504141372,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Balkh,2025-05-01,percent_area_flooded,0.245074225,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Balkh,2025-05-01,percent_area_flooded,1.404753811,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Kunduz,2025-05-01,percent_area_flooded,2.079064464,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Daykundi,2025-05-01,percent_area_flooded,0.01497061,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Kunduz,2025-05-01,percent_area_flooded,0.299343781,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Takhar,2025-05-01,percent_area_flooded,0.030340456,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Takhar,2025-05-01,percent_area_flooded,0.34764784,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Takhar,2025-05-01,percent_area_flooded,2.606908573,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Takhar,2025-05-01,percent_area_flooded,0.058508342,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Takhar,2025-05-01,percent_area_flooded,0.061998607,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Takhar,2025-05-01,percent_area_flooded,1.21528881,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Takhar,2025-05-01,percent_area_flooded,0.026723501,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Takhar,2025-05-01,percent_area_flooded,0.045649559,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,1.22485052,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.085783642,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.494140937,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,4.269210536,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Kunduz,2025-05-01,percent_area_flooded,2.27843478,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.043389498,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Daykundi,2025-05-01,percent_area_flooded,0.013393362,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Uruzgan,2025-05-01,percent_area_flooded,0.022509682,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Farah,2025-05-01,percent_area_flooded,0.007156317,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Farah,2025-05-01,percent_area_flooded,0.006705526,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Farah,2025-05-01,percent_area_flooded,0.031915176,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Farah,2025-05-01,percent_area_flooded,0.006599776,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Farah,2025-05-01,percent_area_flooded,0.536763189,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hirat,2025-05-01,percent_area_flooded,0.564219982,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hirat,2025-05-01,percent_area_flooded,0.022422741,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hirat,2025-05-01,percent_area_flooded,0.034733571,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hirat,2025-05-01,percent_area_flooded,0.029946062,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hirat,2025-05-01,percent_area_flooded,0.004302956,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hirat,2025-05-01,percent_area_flooded,0.644020112,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hirat,2025-05-01,percent_area_flooded,1.096933177,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Uruzgan,2025-05-01,percent_area_flooded,1.53925161,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badghis,2025-05-01,percent_area_flooded,0.006444946,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hilmand,2025-05-01,percent_area_flooded,0.009276275,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hilmand,2025-05-01,percent_area_flooded,0.018835405,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Faryab,2025-05-01,percent_area_flooded,0.175185752,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Faryab,2025-05-01,percent_area_flooded,0.006284117,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Faryab,2025-05-01,percent_area_flooded,0.064219088,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Jawzjan,2025-05-01,percent_area_flooded,3.634666007,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Jawzjan,2025-05-01,percent_area_flooded,0.555661243,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Kandahar,2025-05-01,percent_area_flooded,0.004089764,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Kandahar,2025-05-01,percent_area_flooded,0.744188637,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Zabul,2025-05-01,percent_area_flooded,0.613771647,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Zabul,2025-05-01,percent_area_flooded,0.010567747,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Uruzgan,2025-05-01,percent_area_flooded,0.029216652,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hilmand,2025-05-01,percent_area_flooded,1.048427122,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.841752308,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.016787292,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.040495832,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Ghazni,2025-05-01,percent_area_flooded,0.822013107,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Ghazni,2025-05-01,percent_area_flooded,0.030067993,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Bamyan,2025-05-01,percent_area_flooded,0.037805736,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Bamyan,2025-05-01,percent_area_flooded,0.142002028,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Bamyan,2025-05-01,percent_area_flooded,0.016555671,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Bamyan,2025-05-01,percent_area_flooded,0.366642124,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Bamyan,2025-05-01,percent_area_flooded,1.391342791,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Baghlan,2025-05-01,percent_area_flooded,0.011870441,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Baghlan,2025-05-01,percent_area_flooded,0.384254714,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Baghlan,2025-05-01,percent_area_flooded,0.032262906,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Baghlan,2025-05-01,percent_area_flooded,0.314901321,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Baghlan,2025-05-01,percent_area_flooded,0.017659699,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Ghazni,2025-05-01,percent_area_flooded,0.748027148,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Panjsher,2025-05-01,percent_area_flooded,0.020213772,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Panjsher,2025-05-01,percent_area_flooded,0.083420643,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Panjsher,2025-05-01,percent_area_flooded,0.06791406,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Laghman,2025-05-01,percent_area_flooded,0.11780008,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Laghman,2025-05-01,percent_area_flooded,0.474291328,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Nangarhar,2025-05-01,percent_area_flooded,0.922470173,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Nangarhar,2025-05-01,percent_area_flooded,0.698817355,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Nangarhar,2025-05-01,percent_area_flooded,1.03763813,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Nangarhar,2025-05-01,percent_area_flooded,0.359718981,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Nangarhar,2025-05-01,percent_area_flooded,0.059867675,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Nangarhar,2025-05-01,percent_area_flooded,0.059110731,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Nangarhar,2025-05-01,percent_area_flooded,0.743825798,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Nangarhar,2025-05-01,percent_area_flooded,0.215065601,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Panjsher,2025-05-01,percent_area_flooded,0.323006465,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Ghazni,2025-05-01,percent_area_flooded,0.056673654,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Ghazni,2025-05-01,percent_area_flooded,0.119600614,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Ghazni,2025-05-01,percent_area_flooded,0.016314753,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.005918207,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.97743827,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.074156122,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.009675856,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.583725185,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.005672963,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.161068194,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.100774114,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.028406964,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.055370968,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.023016755,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.067325711,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.018453485,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.012179377,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Nuristan,2025-05-01,percent_area_flooded,0.650347612,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Nuristan,2025-05-01,percent_area_flooded,0.110189292,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Nuristan,2025-05-01,percent_area_flooded,0.323424117,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Nuristan,2025-05-01,percent_area_flooded,0.079377281,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Kunar,2025-05-01,percent_area_flooded,0.031918978,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Kunar,2025-05-01,percent_area_flooded,0.308045798,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Kunar,2025-05-01,percent_area_flooded,0.190351067,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Kunar,2025-05-01,percent_area_flooded,0.515358873,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Paktya,2025-05-01,percent_area_flooded,0.514364901,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Paktya,2025-05-01,percent_area_flooded,0.017402602,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Paktya,2025-05-01,percent_area_flooded,0.021278034,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Paktika,2025-05-01,percent_area_flooded,2.77734249,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Ghazni,2025-05-01,percent_area_flooded,2.008698444,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Ghazni,2025-05-01,percent_area_flooded,0.030067993,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Ghazni,2025-05-01,percent_area_flooded,0.822013107,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Kapisa,2025-05-01,percent_area_flooded,0.020673955,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Ghazni,2025-05-01,percent_area_flooded,0.056673654,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Daykundi,2025-05-01,percent_area_flooded,0.005896882,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Daykundi,2025-05-01,percent_area_flooded,0.15741675,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Daykundi,2025-05-01,percent_area_flooded,0.01497061,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Daykundi,2025-05-01,percent_area_flooded,0.013393362,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Uruzgan,2025-05-01,percent_area_flooded,1.53925161,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Uruzgan,2025-05-01,percent_area_flooded,0.022509682,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Daykundi,2025-05-01,percent_area_flooded,0.058502186,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Uruzgan,2025-05-01,percent_area_flooded,0.029216652,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Zabul,2025-05-01,percent_area_flooded,0.613771647,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Kandahar,2025-05-01,percent_area_flooded,0.744188637,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Kandahar,2025-05-01,percent_area_flooded,0.004089764,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Jawzjan,2025-05-01,percent_area_flooded,0.555661243,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Jawzjan,2025-05-01,percent_area_flooded,3.634666007,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Faryab,2025-05-01,percent_area_flooded,0.064219088,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Zabul,2025-05-01,percent_area_flooded,0.010567747,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Ghor,2025-05-01,percent_area_flooded,0.081105517,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Ghor,2025-05-01,percent_area_flooded,0.009989237,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Ghor,2025-05-01,percent_area_flooded,0.026515319,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Takhar,2025-05-01,percent_area_flooded,0.026723501,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Takhar,2025-05-01,percent_area_flooded,1.21528881,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Takhar,2025-05-01,percent_area_flooded,0.061998607,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Takhar,2025-05-01,percent_area_flooded,0.058508342,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Takhar,2025-05-01,percent_area_flooded,2.606908573,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Takhar,2025-05-01,percent_area_flooded,0.34764784,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Takhar,2025-05-01,percent_area_flooded,0.030340456,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Kunduz,2025-05-01,percent_area_flooded,2.27843478,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Kunduz,2025-05-01,percent_area_flooded,0.299343781,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Kunduz,2025-05-01,percent_area_flooded,2.079064464,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Balkh,2025-05-01,percent_area_flooded,1.404753811,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Balkh,2025-05-01,percent_area_flooded,0.245074225,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Balkh,2025-05-01,percent_area_flooded,4.504141372,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Balkh,2025-05-01,percent_area_flooded,4.315366791,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Balkh,2025-05-01,percent_area_flooded,6.029136278,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Faryab,2025-05-01,percent_area_flooded,0.006284117,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Takhar,2025-05-01,percent_area_flooded,0.045649559,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Faryab,2025-05-01,percent_area_flooded,0.175185752,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hilmand,2025-05-01,percent_area_flooded,0.009276275,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Farah,2025-05-01,percent_area_flooded,0.006705526,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Farah,2025-05-01,percent_area_flooded,0.031915176,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Farah,2025-05-01,percent_area_flooded,0.006599776,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Farah,2025-05-01,percent_area_flooded,0.536763189,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hirat,2025-05-01,percent_area_flooded,0.564219982,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hirat,2025-05-01,percent_area_flooded,0.022422741,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Farah,2025-05-01,percent_area_flooded,0.007156317,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hirat,2025-05-01,percent_area_flooded,0.034733571,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hirat,2025-05-01,percent_area_flooded,0.004302956,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hirat,2025-05-01,percent_area_flooded,0.644020112,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hirat,2025-05-01,percent_area_flooded,1.096933177,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badghis,2025-05-01,percent_area_flooded,0.006444946,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hilmand,2025-05-01,percent_area_flooded,1.048427122,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hilmand,2025-05-01,percent_area_flooded,0.009276275,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hirat,2025-05-01,percent_area_flooded,0.029946062,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Farah,2025-05-01,percent_area_flooded,0.007053797,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Nimroz,2025-05-01,percent_area_flooded,0.104677417,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Nimroz,2025-05-01,percent_area_flooded,0.104677417,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hilmand,2025-05-01,percent_area_flooded,1.048427122,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badghis,2025-05-01,percent_area_flooded,0.006444946,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hirat,2025-05-01,percent_area_flooded,1.096933177,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hirat,2025-05-01,percent_area_flooded,0.644020112,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hirat,2025-05-01,percent_area_flooded,0.004302956,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hirat,2025-05-01,percent_area_flooded,0.029946062,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hirat,2025-05-01,percent_area_flooded,0.034733571,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hirat,2025-05-01,percent_area_flooded,0.022422741,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hirat,2025-05-01,percent_area_flooded,0.564219982,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Farah,2025-05-01,percent_area_flooded,0.536763189,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Farah,2025-05-01,percent_area_flooded,0.006599776,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Farah,2025-05-01,percent_area_flooded,0.031915176,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Farah,2025-05-01,percent_area_flooded,0.006705526,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Farah,2025-05-01,percent_area_flooded,0.007156317,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Farah,2025-05-01,percent_area_flooded,0.007053797,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Hilmand,2025-05-01,percent_area_flooded,0.018835405,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Ghazni,2025-05-01,percent_area_flooded,0.748027148,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,1.22485052,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.494140937,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Panjsher,2025-05-01,percent_area_flooded,0.083420643,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Panjsher,2025-05-01,percent_area_flooded,0.323006465,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Panjsher,2025-05-01,percent_area_flooded,0.020213772,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Baghlan,2025-05-01,percent_area_flooded,0.017659699,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Baghlan,2025-05-01,percent_area_flooded,0.314901321,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Baghlan,2025-05-01,percent_area_flooded,0.032262906,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Panjsher,2025-05-01,percent_area_flooded,0.06791406,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Baghlan,2025-05-01,percent_area_flooded,0.384254714,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Bamyan,2025-05-01,percent_area_flooded,1.391342791,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Bamyan,2025-05-01,percent_area_flooded,0.366642124,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Bamyan,2025-05-01,percent_area_flooded,0.016555671,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Bamyan,2025-05-01,percent_area_flooded,0.142002028,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Bamyan,2025-05-01,percent_area_flooded,0.037805736,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Ghazni,2025-05-01,percent_area_flooded,0.030067993,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Baghlan,2025-05-01,percent_area_flooded,0.011870441,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Laghman,2025-05-01,percent_area_flooded,0.11780008,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Laghman,2025-05-01,percent_area_flooded,0.474291328,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Nangarhar,2025-05-01,percent_area_flooded,0.922470173,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Logar,2025-05-01,percent_area_flooded,0.688855478,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Logar,2025-05-01,percent_area_flooded,0.443792704,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Logar,2025-05-01,percent_area_flooded,0.024622823,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Logar,2025-05-01,percent_area_flooded,0.142878403,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Nangarhar,2025-05-01,percent_area_flooded,5.162988459,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Nangarhar,2025-05-01,percent_area_flooded,1.712270833,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Nangarhar,2025-05-01,percent_area_flooded,2.813048643,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Nangarhar,2025-05-01,percent_area_flooded,0.409501748,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Nangarhar,2025-05-01,percent_area_flooded,0.215065601,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Nangarhar,2025-05-01,percent_area_flooded,0.743825798,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Nangarhar,2025-05-01,percent_area_flooded,0.059110731,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Nangarhar,2025-05-01,percent_area_flooded,0.059867675,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Nangarhar,2025-05-01,percent_area_flooded,0.359718981,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Nangarhar,2025-05-01,percent_area_flooded,1.03763813,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Nangarhar,2025-05-01,percent_area_flooded,0.698817355,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Ghazni,2025-05-01,percent_area_flooded,0.822013107,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.085783642,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Ghazni,2025-05-01,percent_area_flooded,0.748027148,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Ghazni,2025-05-01,percent_area_flooded,0.119600614,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.028406964,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.100774114,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.161068194,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.005672963,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.583725185,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.009675856,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.055370968,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.074156122,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.005918207,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.040495832,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.016787292,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.841752308,Unknown,2025,5,May,2025-05,2025-05
Afghanistan,Badakhshan,2025-05-01,percent_area_flooded,0.043389498,Unknown,2025,5,May,2025-05,2025-05
